time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,2,0,0
900,3,0,0,0,0
960,2,0,0,0,0
1020,0,2,2,0,0
1080,0,0,0,2,0
1140,0,0,2,0,0
1200,0,0,2,0,1
1260,0,0,2,0,1
1320,0,0,2,0,1
1380,0,0,2,0,1
1440,0,0,2,0,1
1500,0,0,2,0,1
1560,0,0,2,0,2
1620,0,0,0,2,2
1680,0,0,2,0,2
1740,0,0,0,3,2
1800,0,0,0,0,2
1860,0,0,0,0,2
1920,0,0,0,0,0
1980,0,0,0,2,0
2040,0,0,2,0,0
2100,0,0,2,0,0
2160,0,0,2,0,1
2220,0,0,2,0,1
2280,0,0,2,0,1
2340,0,0,2,0,1
2400,0,0,2,0,1
2460,0,0,2,0,1
2520,0,0,0,0,1
2580,0,0,2,0,1
2640,0,0,0,0,1
2700,0,0,0,2,2
2760,0,0,2,0,2
2820,0,0,3,0,2
2880,2,0,0,0,0
2940,0,0,0,2,0
3000,0,0,2,0,0
3060,0,0,2,0,0
3120,0,0,2,0,0
3180,0,0,2,0,1
3240,0,0,2,0,1
3300,0,0,2,0,1
3360,0,0,2,0,1
3420,0,0,2,0,1
3480,0,0,3,0,1
3540,0,0,2,0,2
3600,0,0,0,2,2
3660,0,0,0,3,2
3720,0,0,0,0,2
3780,0,0,0,0,0
3840,0,0,0,3,0
3900,0,0,0,2,0
3960,0,0,2,0,0
4020,0,0,2,0,0
4080,0,0,2,0,1
4140,0,0,2,0,1
4200,0,0,3,0,1
4260,3,0,3,0,1
4320,0,0,3,0,0
4380,0,0,2,0,1
4440,0,0,3,0,1
4500,3,0,3,0,1
4560,3,0,3,0,1
4620,0,0,3,0,1
4680,0,0,3,0,1
4740,0,0,3,0,1
4800,0,0,3,0,1
4860,0,0,2,0,2
4920,0,0,2,0,2
4980,0,0,3,0,2
5040,3,0,0,0,0
5100,0,0,0,2,0
5160,0,0,2,0,0
5220,0,0,2,0,0
5280,0,0,3,0,1
5340,0,2,2,0,0
5400,0,3,3,0,0
5460,0,0,2,0,0
5520,0,0,3,0,1
5580,0,0,2,0,1
5640,0,0,2,0,1
5700,0,0,2,0,1
5760,0,0,2,0,1
5820,0,0,2,0,1
5880,0,0,2,0,1
5940,0,0,2,0,1
6000,0,0,0,0,1
6060,2,0,2,0,2
6120,0,0,0,3,2
6180,0,0,3,0,2
6240,0,0,0,0,0
6300,2,0,0,0,0
6360,0,2,0,2,0
6420,0,0,0,2,0
6480,0,0,2,0,0
6540,0,0,2,0,1
6600,0,0,2,0,1
6660,0,0,2,0,1
6720,0,0,2,0,1
6780,0,0,2,0,1
6840,0,0,2,0,1
6900,0,0,2,0,2
6960,0,0,0,2,2
7020,0,0,3,0,2
7080,0,0,0,0,0
7140,0,2,0,2,0
7200,0,0,2,0,0
7260,0,0,2,0,0
7320,0,0,2,0,1
7380,0,0,2,0,1
7440,0,0,2,0,1
7500,0,0,2,0,1
7560,0,0,2,0,1
7620,0,0,2,0,1
7680,0,0,0,0,0
7740,0,0,2,0,1
7800,0,0,2,0,1
7860,0,0,2,0,1
7920,0,0,2,0,2
7980,0,2,2,0,2
8040,0,2,0,0,2
8100,0,2,2,0,0
8160,0,0,0,0,2
8220,0,0,3,0,2
8280,0,0,0,0,2
8340,0,0,0,3,0
8400,0,0,2,0,0
8460,0,0,2,0,0
8520,0,0,2,0,0
8580,0,2,0,3,0
8640,0,0,2,0,0
8700,0,0,2,0,0
8760,0,0,2,0,0
8820,0,0,2,0,0
8880,0,0,2,0,0
8940,0,0,2,0,0
9000,0,0,2,0,0
9060,3,0,2,0,0
9120,0,0,2,0,0
9180,0,0,2,0,0
9240,0,0,2,0,0
9300,0,0,2,0,0
9360,0,0,2,0,0
9420,0,0,2,0,0
9480,2,0,0,0,0
9540,2,0,0,0,0
9600,0,2,0,0,0
9660,2,0,0,0,0
9720,2,0,0,0,0
9780,2,0,0,0,0
9840,0,0,0,0,0
9900,2,0,0,0,0
9960,2,0,0,0,0
10020,2,0,0,0,0
10080,0,0,2,0,0
10140,0,0,2,0,0
10200,0,0,2,0,0
10260,2,0,0,0,0
10320,0,0,0,2,0
10380,0,0,2,0,0
10440,0,0,3,0,1
10500,0,0,2,0,1
10560,0,0,2,0,1
10620,0,0,2,0,1
10680,0,0,2,0,2
10740,0,0,0,0,2
10800,0,0,0,3,2
10860,0,0,0,0,2
10920,0,0,3,0,0
10980,3,0,0,0,0
11040,3,0,0,0,0
11100,3,0,0,0,0
11160,0,0,3,0,0
11220,0,0,3,0,0
11280,0,0,0,3,0
11340,0,0,3,0,0
11400,2,0,0,0,0
11460,0,0,0,2,0
11520,0,2,2,0,0
11580,2,0,2,0,0
11640,0,0,2,0,0
11700,0,0,2,0,0
11760,0,0,2,0,0
11820,0,0,2,0,0
