time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,2,0,0
360,0,0,2,0,0
420,0,0,2,0,0
480,0,2,2,0,0
540,2,0,0,0,0
600,2,0,3,0,0
660,2,0,0,0,1
720,2,0,0,0,1
780,2,0,0,0,1
840,2,0,3,0,1
900,2,0,0,0,1
960,2,0,0,0,1
1020,0,2,0,2,1
1080,2,0,2,0,2
1140,2,0,0,0,2
1200,2,0,0,0,2
1260,0,0,3,0,2
1320,2,0,0,0,0
1380,2,0,2,0,0
1440,0,0,2,0,0
1500,0,2,0,0,0
1560,3,0,2,0,0
1620,3,0,2,0,1
1680,3,0,2,0,1
1740,3,0,0,2,1
1800,3,0,2,0,1
1860,3,0,2,0,1
1920,0,0,0,2,1
1980,2,0,0,0,2
2040,2,0,0,0,2
2100,0,0,3,0,2
2160,2,0,0,0,2
2220,2,0,0,0,0
2280,2,0,0,0,0
2340,2,0,0,0,0
2400,0,0,2,0,0
2460,0,0,2,0,1
2520,0,0,0,0,1
2580,0,0,2,0,1
2640,0,0,2,0,1
2700,0,0,2,0,1
2760,0,0,2,0,1
2820,2,0,2,0,2
2880,2,0,0,0,2
2940,0,0,0,0,2
3000,3,0,0,0,2
3060,2,0,0,0,0
3120,2,0,0,2,0
3180,2,0,0,0,0
3240,0,0,2,0,0
3300,0,0,2,0,1
3360,0,0,0,2,1
3420,0,0,2,0,1
3480,0,0,2,0,1
3540,0,0,2,0,1
3600,0,0,2,0,1
3660,2,0,0,2,1
3720,0,0,0,0,2
3780,0,0,0,0,2
3840,0,0,3,0,2
3900,0,0,2,0,0
3960,2,0,0,2,0
4020,0,2,0,0,0
4080,0,0,2,0,0
4140,3,0,2,0,0
4200,3,0,2,0,1
4260,0,3,0,2,1
4320,0,0,3,0,1
4380,3,0,2,0,1
4440,3,0,2,0,1
4500,3,0,2,0,1
4560,3,0,3,0,1
4620,2,0,0,0,2
4680,0,0,2,0,2
4740,0,0,3,0,2
4800,2,0,0,0,2
4860,2,0,0,0,0
4920,2,0,2,0,0
4980,2,0,0,0,0
5040,2,0,0,0,0
5100,0,0,2,0,0
5160,2,0,0,0,0
5220,0,0,2,0,0
5280,0,0,2,0,1
5340,3,0,2,0,1
5400,3,0,2,0,1
5460,0,0,2,0,1
5520,0,0,0,2,1
5580,0,0,0,2,1
5640,0,0,2,0,1
5700,0,0,0,2,1
5760,0,0,2,0,1
5820,2,0,0,0,2
5880,2,0,3,0,2
5940,0,0,0,0,2
6000,0,0,3,0,2
6060,0,0,3,0,2
6120,0,0,3,0,2
6180,0,0,3,0,2
6240,0,0,3,0,2
6300,0,0,3,0,2
6360,3,0,0,0,2
6420,3,0,0,3,2
6480,3,0,0,0,0
6540,3,0,3,0,0
6600,3,0,3,0,0
6660,0,3,3,0,0
6720,3,0,0,3,0
6780,3,0,3,0,0
6840,0,3,3,0,0
6900,3,0,0,0,0
6960,3,0,3,0,0
7020,2,0,0,0,0
7080,2,0,0,0,0
7140,2,0,0,0,0
7200,2,0,0,0,0
7260,2,0,0,0,0
7320,2,0,0,0,0
7380,2,0,0,0,0
7440,2,0,0,0,0
7500,2,0,0,0,0
7560,2,0,0,0,0
7620,0,0,0,0,0
