time,state_1,state_2,state_3,state_4,state_5
0,0,0,3,0,0
60,0,0,3,0,0
120,0,0,3,0,0
180,0,0,3,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,2,0,0,0,0
600,0,0,3,0,0
660,0,0,3,0,0
720,0,0,2,0,0
780,0,0,0,2,0
840,0,0,2,0,0
900,0,0,2,0,0
960,0,0,2,0,0
1020,0,0,2,0,0
1080,0,0,2,0,0
1140,0,0,2,0,0
1200,0,0,2,0,0
1260,0,0,2,0,0
1320,0,0,2,0,0
1380,0,0,2,0,0
1440,0,0,2,0,0
1500,0,0,2,0,0
1560,0,0,2,0,0
1620,0,0,2,0,0
1680,0,0,2,0,0
1740,0,0,2,0,0
1800,3,0,2,0,0
1860,0,0,2,0,0
1920,0,0,2,0,0
1980,2,0,2,0,0
2040,2,0,2,0,0
2100,2,0,2,0,0
2160,2,0,3,0,0
2220,2,0,2,0,0
2280,0,0,2,0,0
2340,0,0,0,0,0
2400,2,0,0,0,0
2460,2,0,0,0,0
2520,2,0,0,0,0
2580,2,0,3,0,0
2640,2,0,0,0,0
2700,2,0,0,0,0
2760,2,0,0,0,0
2820,2,0,0,0,0
2880,0,0,0,0,0
2940,0,0,0,0,0
3000,2,0,0,0,0
3060,2,0,0,0,0
3120,2,0,3,0,0
3180,3,0,3,0,0
3240,3,0,3,0,0
3300,2,0,3,0,1
3360,2,0,3,0,1
3420,2,0,3,0,1
3480,2,0,3,0,1
3540,2,0,3,0,1
3600,2,0,3,0,1
3660,2,0,3,0,1
3720,2,0,0,0,1
3780,0,0,3,0,1
3840,2,0,3,0,1
3900,3,0,3,0,1
3960,0,0,0,0,2
4020,0,0,2,0,2
4080,3,0,0,2,2
4140,2,0,2,0,2
4200,3,0,0,2,2
4260,3,0,0,0,2
4320,3,0,0,0,2
4380,3,0,3,0,2
4440,3,0,0,0,2
4500,3,0,0,0,2
4560,3,0,0,0,2
4620,3,0,0,0,0
4680,3,0,0,0,0
4740,3,0,2,0,0
4800,0,0,2,0,0
4860,3,0,2,0,0
4920,2,0,2,0,0
4980,0,0,0,0,0
5040,2,0,3,0,0
5100,2,0,3,0,0
5160,2,0,0,3,0
5220,2,0,3,0,0
5280,2,0,3,0,1
5340,2,0,3,0,1
5400,2,0,3,0,1
5460,2,0,3,0,1
5520,2,0,0,0,1
5580,2,0,0,0,1
5640,2,0,0,0,1
5700,2,0,0,0,1
5760,2,0,0,0,1
5820,2,0,0,0,1
5880,2,0,0,0,1
5940,0,2,0,0,1
6000,2,0,0,0,1
6060,0,0,0,0,1
6120,0,2,0,0,1
6180,3,0,2,0,1
6240,3,0,2,0,1
6300,0,0,2,0,2
6360,0,0,2,0,2
6420,2,0,0,0,2
6480,2,0,0,0,0
6540,2,0,0,0,2
6600,0,0,2,0,2
6660,2,0,0,0,2
6720,0,2,2,0,2
6780,0,2,2,0,2
6840,2,0,2,0,2
6900,2,0,3,0,2
6960,0,0,2,0,2
7020,0,0,2,0,2
7080,0,0,0,2,2
7140,0,0,2,0,2
7200,0,0,0,2,2
7260,2,0,0,0,2
7320,0,0,2,0,2
7380,0,0,2,0,2
7440,2,0,0,0,2
7500,0,0,2,0,2
7560,0,0,2,0,2
7620,0,0,2,0,2
7680,0,0,2,0,2
7740,0,0,2,0,2
7800,0,0,2,0,2
7860,2,0,0,0,2
7920,2,0,0,0,0
7980,2,0,0,0,0
8040,2,0,0,0,0
8100,2,0,0,3,0
8160,2,0,0,3,0
8220,2,0,0,3,0
8280,2,0,3,0,0
8340,2,0,3,0,1
8400,2,0,3,0,1
8460,2,0,3,0,1
8520,2,0,3,0,1
8580,2,0,3,0,1
8640,2,0,2,0,1
8700,2,0,3,0,1
8760,0,0,3,0,2
8820,0,0,2,0,2
8880,2,0,0,0,2
8940,2,0,3,0,2
9000,2,0,0,0,2
9060,0,2,2,0,2
9120,2,0,0,0,2
9180,0,0,3,0,2
9240,0,0,0,0,2
9300,0,0,3,0,2
9360,0,0,0,0,2
9420,0,0,3,0,2
9480,0,0,3,0,2
9540,0,0,0,0,2
9600,3,0,0,0,2
9660,0,0,0,0,2
9720,3,0,0,0,2
9780,3,0,0,0,2
9840,3,0,0,0,0
9900,2,0,3,0,0
9960,2,0,0,0,0
10020,2,0,0,0,0
10080,2,0,0,0,1
10140,2,0,0,0,1
10200,2,0,3,0,1
10260,2,0,3,0,1
10320,2,0,3,0,1
10380,2,0,3,0,1
10440,2,0,3,0,1
10500,2,0,3,0,1
10560,2,0,3,0,2
10620,2,0,3,0,2
10680,2,0,3,0,2
10740,2,0,2,0,2
10800,3,0,0,0,2
10860,3,0,3,0,2
10920,0,3,0,0,2
10980,3,0,0,0,2
11040,3,0,0,0,2
11100,2,0,0,3,2
11160,0,0,3,0,2
11220,0,0,3,0,2
11280,2,0,0,0,2
11340,0,0,2,0,2
11400,0,0,2,0,2
11460,2,0,0,0,2
11520,2,0,0,0,2
11580,0,0,0,2,2
11640,0,0,2,0,2
11700,0,0,2,0,2
11760,2,0,0,0,0
11820,3,0,0,3,0
11880,0,0,3,0,0
11940,3,0,0,2,0
12000,2,0,0,2,0
12060,0,3,0,2,0
12120,3,0,2,0,0
12180,2,0,3,0,0
12240,2,0,3,0,0
12300,2,0,3,0,0
12360,2,0,0,0,0
12420,2,0,3,0,0
12480,2,0,3,0,0
12540,2,0,3,0,0
12600,0,0,3,0,0
12660,0,0,0,0,0
12720,0,0,3,0,0
12780,0,0,0,0,0
12840,2,0,0,0,0
12900,2,0,3,0,0
12960,2,0,3,0,0
13020,2,0,3,0,1
13080,2,0,3,0,1
13140,2,0,3,0,1
13200,2,0,3,0,1
13260,2,0,3,0,1
13320,2,0,3,0,1
13380,2,0,3,0,1
13440,2,0,3,0,1
13500,2,0,3,0,1
13560,2,0,3,0,1
13620,2,0,3,0,1
13680,2,0,3,0,1
13740,0,0,3,0,1
13800,2,0,3,0,2
13860,0,0,2,0,2
13920,0,0,2,0,2
13980,0,0,2,0,2
14040,0,0,3,0,2
14100,0,0,0,0,2
14160,0,0,0,3,2
14220,0,0,2,0,2
14280,0,0,0,3,2
14340,0,0,3,0,2
14400,0,0,3,0,2
14460,0,0,3,0,2
14520,3,0,0,0,2
