time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,0,0,0
900,0,0,0,0,0
960,0,0,0,0,0
1020,0,0,0,0,0
1080,0,0,0,0,0
1140,0,0,0,0,0
1200,0,0,0,0,0
1260,0,0,0,0,0
1320,0,0,3,0,0
1380,3,0,0,0,0
1440,3,0,2,0,0
1500,3,0,2,0,0
1560,0,0,2,0,0
1620,0,0,2,0,0
1680,0,0,2,0,0
1740,0,0,2,0,0
1800,0,0,2,0,0
1860,0,0,2,0,0
1920,0,0,2,0,0
1980,0,0,2,0,0
2040,0,0,2,0,0
2100,0,0,2,0,0
2160,0,0,2,0,0
2220,0,0,2,0,0
2280,0,0,2,0,0
2340,0,0,2,0,0
2400,0,0,2,0,0
2460,0,0,2,0,1
2520,0,0,2,0,1
2580,0,0,0,0,1
2640,3,0,2,0,1
2700,0,0,2,0,1
2760,0,0,3,0,1
2820,0,0,2,0,1
2880,0,0,3,0,1
2940,0,0,3,0,1
3000,0,0,3,0,2
3060,2,0,0,0,2
3120,2,0,0,0,2
3180,0,0,3,0,2
3240,0,0,0,0,2
3300,2,0,3,0,0
3360,2,0,2,0,0
3420,0,0,2,0,0
3480,3,0,0,0,0
3540,3,0,2,0,0
3600,3,0,2,0,0
3660,0,0,2,0,0
3720,0,0,2,0,1
3780,0,0,0,3,1
3840,0,0,0,2,1
3900,0,0,2,0,1
3960,0,0,2,0,1
4020,0,3,3,0,1
4080,3,0,3,0,1
4140,0,3,3,0,1
4200,3,0,2,0,1
4260,3,0,2,0,1
4320,0,3,2,0,1
4380,3,0,2,0,1
4440,3,0,2,0,1
4500,3,0,3,0,1
4560,3,0,2,0,2
4620,0,0,3,0,2
4680,2,0,0,3,2
4740,0,0,0,3,2
4800,2,0,3,0,2
4860,0,0,3,0,2
4920,0,0,0,0,2
4980,2,0,3,0,0
5040,2,0,2,0,0
5100,0,0,0,2,0
5160,3,0,2,0,0
5220,3,0,2,0,0
5280,0,0,2,0,0
5340,0,0,2,0,1
5400,0,0,3,0,1
5460,0,0,2,0,1
5520,0,0,2,0,1
5580,0,0,2,0,1
5640,0,0,2,0,1
5700,0,0,2,0,1
5760,3,0,2,0,2
5820,0,0,2,0,2
5880,2,0,2,0,2
5940,0,0,0,0,0
6000,0,0,2,0,2
6060,0,0,2,0,2
6120,0,0,3,0,2
6180,2,0,0,0,2
6240,2,0,0,0,0
6300,0,0,0,2,0
6360,0,0,2,0,0
6420,2,0,0,0,0
6480,0,0,3,0,0
6540,3,0,3,0,0
6600,3,0,3,0,0
6660,0,0,3,0,0
6720,0,0,2,0,0
6780,0,0,2,0,0
6840,0,0,2,0,0
6900,0,0,2,0,0
6960,0,0,2,0,0
7020,0,0,2,0,1
7080,0,0,2,0,1
7140,0,0,2,0,1
7200,0,0,2,0,1
7260,0,0,0,2,1
7320,0,0,3,0,1
7380,0,0,3,0,1
7440,3,0,0,0,1
7500,3,0,2,0,2
7560,2,0,2,0,2
7620,0,0,0,2,2
7680,0,0,3,0,2
7740,0,0,0,0,2
7800,0,0,0,0,0
7860,2,0,0,0,0
7920,0,0,2,0,0
7980,0,0,0,2,0
8040,0,3,2,0,0
8100,0,0,2,0,0
8160,0,0,3,0,1
8220,0,0,3,0,1
8280,0,0,2,0,1
8340,0,0,2,0,1
8400,0,0,2,0,1
8460,0,0,2,0,1
8520,0,0,2,0,1
8580,0,0,0,0,1
8640,0,0,0,0,1
8700,2,0,0,0,2
8760,0,0,2,0,2
8820,0,0,0,2,2
8880,0,0,0,2,2
8940,2,0,0,2,2
9000,2,0,0,2,2
9060,0,0,0,2,2
9120,0,0,0,0,2
9180,0,0,0,0,2
9240,2,0,0,0,0
9300,0,2,0,2,0
9360,0,0,0,2,0
9420,0,0,0,2,0
9480,0,0,0,2,0
9540,0,0,2,0,0
9600,0,0,0,2,0
9660,0,0,0,2,0
9720,0,0,0,2,0
9780,0,0,0,2,0
9840,0,0,0,2,0
9900,0,0,0,2,0
9960,0,0,0,2,0
10020,0,0,0,2,0
10080,0,0,3,0,0
10140,2,0,0,0,0
10200,0,2,2,0,0
10260,0,0,2,0,0
10320,0,0,2,0,0
10380,0,0,2,0,1
10440,0,0,2,0,1
10500,0,0,2,0,0
10560,0,0,2,0,0
10620,2,0,3,0,0
10680,2,0,3,0,0
10740,0,0,2,0,0
10800,0,0,2,0,0
10860,0,0,2,0,0
10920,0,0,2,0,0
10980,3,0,2,0,0
11040,3,0,2,0,1
11100,0,0,3,0,1
11160,0,0,3,0,1
11220,0,0,3,0,1
11280,0,0,2,0,1
11340,0,0,2,0,1
11400,0,3,2,0,1
11460,0,2,0,2,1
11520,0,0,2,0,2
11580,2,0,0,0,2
11640,0,0,2,0,2
11700,2,0,0,0,0
11760,0,0,2,0,0
11820,2,0,2,0,0
11880,2,0,0,0,0
11940,2,0,0,0,0
12000,2,0,0,0,0
12060,2,0,0,0,1
12120,2,0,0,0,1
12180,2,0,0,0,1
12240,2,0,0,0,1
12300,2,0,0,0,1
12360,2,0,0,0,1
12420,2,0,0,0,1
12480,2,0,0,0,2
12540,2,0,0,0,2
12600,0,0,3,0,2
12660,0,0,2,0,2
12720,0,0,0,2,2
12780,0,0,3,0,0
12840,0,0,3,0,0
12900,2,0,3,0,0
12960,2,0,0,0,0
13020,2,0,2,0,0
13080,0,0,2,0,0
13140,0,0,0,2,0
13200,2,0,2,0,0
13260,2,0,0,3,0
13320,2,0,3,0,0
13380,2,0,3,0,0
13440,2,0,0,0,0
13500,2,0,0,0,1
13560,2,0,0,0,1
13620,2,0,0,0,1
13680,2,0,0,0,1
13740,2,0,0,0,1
13800,2,0,0,0,1
13860,2,0,0,0,1
13920,2,0,0,0,1
13980,2,0,0,0,1
14040,0,2,0,3,2
14100,2,0,0,0,2
14160,0,3,0,0,2
14220,0,0,0,0,0
14280,0,3,0,3,0
14340,3,0,3,0,0
14400,0,0,0,3,0
14460,3,0,3,0,0
14520,3,0,0,0,0
14580,0,0,3,0,0
14640,0,0,3,0,0
14700,2,0,0,0,0
14760,2,0,0,0,0
14820,2,0,0,0,0
14880,2,0,0,0,0
14940,2,0,0,0,0
