time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,0,0,0
900,0,0,0,0,0
960,0,0,0,0,0
1020,0,0,3,0,0
1080,0,0,3,0,0
1140,0,0,2,0,0
1200,0,0,2,0,0
1260,0,0,2,0,0
1320,0,0,2,0,0
1380,0,0,2,0,0
1440,2,0,2,0,0
1500,2,0,0,0,0
1560,2,0,2,0,0
1620,0,0,0,0,0
1680,2,0,2,0,0
1740,2,0,0,0,0
1800,2,0,0,0,0
1860,2,0,2,0,0
1920,0,0,2,0,0
1980,0,0,2,0,0
2040,0,0,2,0,0
2100,0,0,2,0,0
2160,0,0,2,0,0
2220,0,0,2,0,0
2280,0,0,2,0,0
2340,0,0,3,0,0
2400,0,3,3,0,0
2460,3,0,0,0,0
2520,3,0,2,0,0
2580,0,0,2,0,0
2640,0,0,2,0,0
2700,0,0,2,0,0
2760,0,0,2,0,0
2820,0,0,2,0,0
2880,3,0,2,0,0
2940,3,0,2,0,0
3000,3,0,2,0,0
3060,3,0,2,0,0
3120,3,0,2,0,0
3180,0,0,2,0,0
3240,0,0,2,0,0
3300,0,0,2,0,0
3360,3,0,3,0,1
3420,0,0,2,0,1
3480,0,0,2,0,1
3540,0,0,2,0,1
3600,3,0,2,0,1
3660,0,0,2,0,1
3720,0,0,2,0,1
3780,0,0,2,0,1
3840,0,0,0,2,1
3900,0,0,2,0,1
3960,2,0,2,0,2
4020,2,0,0,0,2
4080,2,0,2,0,2
4140,0,0,2,0,2
4200,0,0,2,0,0
4260,2,0,0,0,0
4320,0,0,2,0,0
4380,0,0,2,0,0
4440,0,3,2,0,0
4500,3,0,2,0,0
4560,3,0,2,0,0
4620,3,0,2,0,0
4680,0,0,2,0,0
4740,2,0,0,3,0
4800,2,0,3,0,2
4860,2,0,0,0,2
4920,0,0,3,0,2
4980,0,0,3,0,0
5040,2,0,0,0,0
5100,2,0,0,0,0
5160,2,0,2,0,0
5220,0,0,2,0,0
5280,3,0,2,0,0
5340,3,0,2,0,1
5400,3,0,2,0,1
5460,3,0,2,0,1
5520,3,0,2,0,1
5580,3,0,2,0,1
5640,2,0,2,0,1
5700,3,0,0,2,1
5760,3,0,2,0,1
5820,0,0,2,0,1
5880,0,0,2,0,1
5940,2,0,3,0,2
6000,0,0,3,0,2
6060,2,0,3,0,2
6120,2,0,3,0,2
6180,0,0,0,0,2
6240,0,0,0,0,2
6300,0,0,0,0,0
6360,2,0,0,0,0
6420,3,0,2,0,0
6480,0,0,2,0,0
6540,3,0,2,0,0
6600,0,0,2,0,0
6660,0,0,2,0,1
6720,0,0,2,0,1
6780,0,0,2,0,1
6840,0,0,2,0,1
6900,0,0,2,0,1
6960,3,0,0,0,1
7020,3,0,2,0,1
7080,3,0,2,0,1
7140,3,0,0,0,1
7200,3,0,2,0,1
7260,0,3,2,0,2
7320,0,0,2,0,2
7380,0,0,0,3,2
7440,0,0,3,0,0
7500,0,0,0,0,0
7560,0,0,2,0,0
7620,3,0,2,0,0
7680,0,0,2,0,0
7740,2,0,2,0,0
7800,2,0,0,0,0
7860,3,0,2,0,0
7920,3,0,2,0,1
7980,3,0,2,0,1
8040,3,0,2,0,1
8100,3,0,3,0,1
8160,3,0,2,0,1
8220,3,0,3,0,1
8280,3,0,3,0,1
8340,0,0,2,0,2
8400,0,0,2,0,2
8460,0,0,0,0,2
8520,0,0,0,0,2
8580,0,0,0,0,0
8640,3,0,2,0,0
8700,0,0,2,0,0
8760,2,0,2,0,0
8820,2,0,3,0,0
8880,3,0,2,0,0
8940,0,0,2,0,0
9000,0,0,2,0,1
9060,0,3,0,0,1
9120,0,0,3,0,1
9180,3,0,2,0,1
9240,3,0,2,0,1
9300,3,0,0,0,1
9360,3,0,0,0,1
9420,3,0,2,0,2
9480,0,0,2,0,2
9540,0,0,0,0,2
9600,0,0,3,0,2
9660,0,0,0,0,0
9720,3,0,2,0,0
9780,0,0,2,0,0
9840,2,0,0,0,0
9900,3,0,2,0,0
9960,3,0,2,0,0
10020,3,0,2,0,1
10080,3,0,2,0,1
10140,3,0,0,2,1
10200,3,0,2,0,1
10260,3,0,0,0,1
10320,2,0,0,0,2
10380,0,2,0,0,2
10440,0,0,2,0,2
10500,0,0,2,0,2
10560,0,0,0,3,2
10620,0,3,0,0,0
10680,3,0,3,0,0
10740,0,0,2,0,0
10800,2,0,3,0,0
10860,2,0,2,0,0
10920,3,0,2,0,0
10980,3,0,2,0,0
11040,3,0,2,0,0
11100,3,0,2,0,0
11160,3,0,2,0,0
11220,3,0,2,0,0
11280,3,0,0,2,0
11340,3,0,2,0,0
11400,3,0,2,0,0
11460,3,0,2,0,0
11520,3,0,2,0,1
11580,3,0,2,0,1
11640,3,0,2,0,1
11700,3,0,2,0,1
11760,3,0,2,0,1
11820,3,0,2,0,1
11880,3,0,2,0,1
11940,0,0,2,0,2
12000,3,0,2,0,2
12060,3,0,3,0,2
12120,3,0,0,0,0
12180,3,0,0,0,0
12240,3,0,2,0,0
12300,0,0,3,0,0
12360,3,0,2,0,0
12420,3,0,0,0,0
12480,2,0,0,0,0
12540,2,0,2,0,0
12600,3,0,2,0,0
12660,0,0,2,0,1
12720,3,0,2,0,1
12780,3,0,2,0,1
12840,3,0,2,0,1
12900,0,0,2,0,2
12960,2,0,0,0,2
13020,0,3,2,0,0
13080,3,0,2,0,0
13140,0,0,2,0,0
13200,2,0,0,0,0
13260,3,0,2,0,0
13320,0,0,2,0,0
13380,0,0,2,0,0
13440,0,0,2,0,0
13500,0,0,2,0,1
13560,0,0,2,0,1
13620,0,0,2,0,2
13680,0,0,2,0,2
13740,0,0,2,0,2
13800,0,0,0,3,2
13860,0,0,0,3,0
13920,3,0,0,0,0
13980,0,0,3,0,0
14040,3,0,0,0,0
14100,0,0,0,0,0
14160,3,0,0,0,0
14220,0,0,2,0,0
14280,2,0,2,0,0
14340,2,0,0,0,0
14400,2,0,0,0,0
14460,2,0,0,0,0
14520,2,0,3,0,0
