time,state_1,state_2,state_3,state_4,state_5
0,3,0,0,0,0
60,3,0,0,0,0
120,3,0,0,0,0
180,3,0,0,0,0
240,3,0,0,0,0
300,3,0,0,0,0
360,3,0,0,0,0
420,3,0,0,0,0
480,3,0,0,0,0
540,3,0,0,0,0
600,3,0,0,0,0
660,3,0,0,0,0
720,3,0,0,0,0
780,3,0,2,0,0
840,3,0,0,2,0
900,3,0,0,0,0
960,0,0,2,0,0
1020,0,0,0,2,0
1080,0,0,0,2,0
1140,0,0,2,0,0
1200,0,0,2,0,0
1260,0,0,2,0,0
1320,0,0,2,0,0
1380,0,0,2,0,0
1440,0,0,2,0,0
1500,0,0,2,0,0
1560,0,0,2,0,0
1620,0,0,2,0,0
1680,0,0,2,0,0
1740,0,0,2,0,0
1800,0,0,2,0,0
1860,0,0,2,0,0
1920,2,0,0,0,0
1980,0,0,2,0,0
2040,0,0,0,0,0
2100,0,0,2,0,0
2160,0,0,0,0,0
2220,0,0,2,0,0
2280,0,0,2,0,0
2340,0,0,2,0,0
2400,0,0,2,0,0
2460,0,0,2,0,0
2520,0,0,2,0,0
2580,0,0,2,0,0
2640,0,0,0,0,0
2700,0,0,0,0,0
2760,0,0,0,0,0
2820,0,0,0,0,0
2880,0,0,0,0,0
2940,0,0,0,0,0
3000,0,0,0,0,0
3060,0,0,0,0,0
3120,0,0,0,0,0
3180,0,0,3,0,0
3240,0,0,2,0,0
3300,0,0,2,0,0
3360,0,0,0,2,0
3420,0,0,2,0,0
3480,0,0,0,2,0
3540,0,0,2,0,0
3600,0,0,0,0,0
3660,0,0,0,0,0
3720,0,0,0,0,0
3780,0,0,0,0,0
3840,0,0,0,0,0
3900,0,0,2,0,0
3960,0,0,2,0,0
4020,0,0,3,0,0
4080,0,0,2,0,1
4140,0,0,2,0,1
4200,0,0,2,0,1
4260,0,0,2,0,1
4320,0,0,0,0,1
4380,0,0,3,0,1
4440,0,0,3,0,2
4500,0,0,2,0,2
4560,2,0,0,0,2
4620,0,0,0,3,2
4680,0,0,2,0,2
4740,0,0,3,0,2
4800,0,0,3,0,2
4860,0,0,0,3,2
4920,0,0,3,0,2
4980,0,0,3,0,2
5040,0,0,3,0,2
5100,0,0,0,0,2
5160,0,0,0,0,0
5220,0,0,3,0,0
5280,0,0,3,0,0
5340,0,0,3,0,0
5400,0,0,3,0,0
5460,0,0,3,0,0
5520,0,0,3,0,0
5580,0,0,3,0,0
5640,0,0,3,0,0
5700,0,0,3,0,0
5760,0,0,3,0,0
5820,0,0,3,0,0
5880,0,0,3,0,0
5940,0,0,3,0,0
6000,0,0,3,0,0
6060,0,0,3,0,0
6120,0,0,3,0,0
6180,0,0,0,0,0
6240,0,0,0,0,0
6300,0,0,0,0,0
6360,0,0,0,0,0
6420,0,0,0,3,0
6480,3,0,0,0,0
6540,0,0,0,0,0
6600,0,0,3,0,0
6660,0,0,3,0,0
6720,0,0,3,0,0
6780,0,0,3,0,0
6840,0,0,3,0,0
6900,0,0,3,0,0
6960,0,0,3,0,0
7020,0,0,3,0,0
7080,0,0,3,0,0
7140,0,0,3,0,0
7200,0,0,0,0,0
7260,0,0,0,0,0
7320,3,0,0,0,0
7380,0,0,2,0,0
7440,0,0,3,0,0
7500,0,0,0,2,0
7560,0,0,3,0,0
7620,2,0,0,0,0
7680,0,0,2,0,0
7740,0,0,2,0,0
7800,0,0,0,0,0
7860,0,0,0,2,0
7920,0,0,2,0,0
7980,0,0,0,2,0
8040,0,0,0,2,0
8100,3,0,0,0,0
8160,0,0,2,0,1
8220,0,0,0,2,1
8280,0,0,0,3,1
8340,3,0,0,0,1
8400,2,0,0,0,2
8460,0,0,2,0,2
8520,0,0,3,0,2
8580,2,0,0,0,2
8640,0,0,2,0,2
8700,2,0,0,0,0
8760,0,0,0,2,0
8820,0,0,0,2,0
8880,0,0,0,2,0
8940,2,0,0,0,0
9000,0,0,2,0,0
9060,0,0,2,0,0
9120,0,0,2,0,0
9180,0,0,3,0,0
9240,0,0,2,0,0
9300,0,0,2,0,1
9360,0,0,2,0,1
9420,0,0,3,0,1
9480,0,0,0,3,1
9540,3,0,0,0,2
9600,0,0,2,0,2
9660,0,0,0,3,2
9720,0,0,3,0,2
9780,2,0,0,0,2
9840,2,0,0,0,0
9900,2,0,0,0,0
9960,0,0,2,0,0
10020,0,0,3,0,0
10080,0,0,2,0,0
10140,0,0,2,0,0
10200,0,0,2,0,1
10260,0,0,2,0,1
10320,0,0,2,0,1
10380,0,0,3,0,1
10440,0,0,3,0,1
10500,0,0,2,0,1
10560,0,0,2,0,1
10620,0,0,2,0,1
10680,0,0,2,0,1
10740,0,0,3,0,1
10800,0,0,0,3,1
10860,2,0,0,0,2
10920,0,0,2,0,2
10980,0,0,0,3,2
11040,0,0,2,0,2
11100,0,0,2,0,2
11160,0,0,2,0,0
11220,2,0,0,0,0
11280,0,0,2,0,0
11340,0,0,2,0,0
11400,0,0,2,0,1
11460,0,0,2,0,1
11520,0,0,2,0,1
11580,0,0,2,0,1
11640,0,0,2,0,1
11700,0,0,2,0,1
11760,0,0,3,0,1
11820,0,0,2,0,2
11880,0,0,2,0,2
11940,0,0,0,0,2
12000,0,0,2,0,2
12060,2,0,0,0,0
12120,0,0,0,2,0
12180,0,0,2,0,0
12240,0,0,2,0,1
12300,0,0,2,0,1
12360,0,0,2,0,1
12420,0,0,2,0,1
12480,0,0,2,0,1
12540,0,0,2,0,1
12600,0,0,2,0,2
12660,0,0,0,2,2
12720,0,0,0,2,0
12780,0,0,2,0,2
12840,0,0,2,0,2
12900,0,0,0,0,2
12960,0,0,0,2,0
13020,0,0,0,2,0
13080,0,0,2,0,0
13140,2,0,2,0,0
13200,2,0,2,0,0
13260,0,0,2,0,0
13320,0,0,2,0,0
13380,0,0,2,0,1
13440,0,0,2,0,1
13500,0,0,2,0,1
13560,0,0,0,2,1
13620,0,0,2,0,1
13680,0,0,2,0,1
13740,0,0,3,0,1
13800,0,0,2,0,2
13860,0,0,2,0,0
13920,0,0,2,0,0
13980,0,2,0,2,0
14040,0,0,2,0,0
14100,0,0,0,2,0
14160,0,0,2,0,0
14220,0,0,2,0,1
14280,0,0,2,0,1
14340,0,0,2,0,1
