time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,0,0,0
900,0,0,0,0,0
960,0,0,0,0,0
1020,0,0,0,0,0
1080,0,0,0,0,0
1140,0,0,0,0,0
1200,0,0,0,0,0
1260,0,0,0,0,0
1320,0,0,0,0,0
1380,0,0,0,0,0
1440,0,0,0,0,0
1500,0,0,0,0,0
1560,0,0,0,0,0
1620,0,0,0,0,0
1680,0,0,0,0,0
1740,0,0,0,0,0
1800,0,0,0,0,0
1860,0,0,0,0,0
1920,0,0,0,0,0
1980,0,0,0,0,0
2040,0,0,0,0,0
2100,0,0,0,0,0
2160,0,0,0,0,0
2220,0,0,0,0,0
2280,0,0,0,0,0
2340,0,0,3,0,0
2400,0,0,3,0,0
2460,0,0,3,0,0
2520,0,0,3,0,0
2580,0,0,3,0,0
2640,0,0,3,0,0
2700,0,0,3,0,0
2760,0,0,3,0,0
2820,0,0,3,0,0
2880,0,0,3,0,0
2940,2,0,3,0,0
3000,2,0,3,0,0
3060,2,0,0,2,0
3120,0,0,2,0,0
3180,0,0,2,0,0
3240,0,0,2,0,0
3300,0,0,2,0,0
3360,0,0,2,0,0
3420,0,0,2,0,1
3480,0,0,2,0,1
3540,0,0,2,0,1
3600,0,0,2,0,1
3660,0,0,2,0,1
3720,0,0,2,0,1
3780,0,0,2,0,1
3840,0,0,2,0,1
3900,0,0,3,0,1
3960,0,0,2,0,1
4020,0,0,2,0,1
4080,0,0,2,0,1
4140,0,0,2,0,1
4200,0,0,0,0,1
4260,0,0,2,0,2
4320,0,2,2,0,2
4380,2,0,3,0,2
4440,0,0,2,0,2
4500,0,0,2,0,2
4560,0,0,3,0,2
4620,2,0,0,0,2
4680,0,0,2,0,2
4740,0,0,2,0,2
4800,2,0,3,0,0
4860,0,0,0,2,0
4920,0,0,2,0,0
4980,0,3,2,0,0
5040,3,0,3,0,0
5100,0,3,3,0,1
5160,3,0,2,0,1
5220,3,0,2,0,1
5280,3,0,3,0,1
5340,3,0,2,0,1
5400,3,0,2,0,1
5460,3,0,2,0,1
5520,3,0,2,0,1
5580,3,0,2,0,1
5640,3,0,2,0,1
5700,0,0,2,0,2
5760,2,0,2,0,2
5820,2,0,0,3,2
5880,0,2,0,0,2
5940,0,2,2,0,2
6000,3,0,0,0,2
6060,0,0,3,0,2
6120,0,0,2,0,2
6180,3,0,0,0,2
6240,0,0,2,0,2
6300,0,0,2,0,2
6360,3,0,2,0,2
6420,3,0,0,0,2
6480,3,0,2,0,2
6540,3,0,2,0,0
6600,3,0,2,0,0
6660,3,0,2,0,0
6720,3,0,2,0,1
6780,3,0,2,0,1
6840,3,0,2,0,1
6900,3,0,2,0,1
6960,3,0,2,0,1
7020,3,0,2,0,1
7080,3,0,2,0,1
7140,3,0,2,0,1
7200,3,0,2,0,1
7260,3,0,3,0,1
7320,3,0,2,0,1
7380,3,0,2,0,2
7440,2,0,2,0,2
7500,2,0,0,3,0
7560,0,0,0,2,0
7620,0,2,0,3,2
7680,2,0,0,2,2
7740,3,0,0,0,2
7800,0,0,0,0,2
7860,0,0,3,0,2
7920,3,0,3,0,2
7980,3,0,0,0,0
8040,3,0,3,0,0
8100,0,3,3,0,0
8160,3,0,2,0,0
8220,0,0,2,0,0
8280,2,0,0,0,0
8340,2,0,0,0,0
8400,0,0,2,0,0
8460,2,0,0,0,0
8520,3,0,0,3,0
8580,2,0,0,0,0
8640,3,0,2,0,0
8700,0,3,2,0,0
8760,3,0,2,0,0
8820,3,0,2,0,0
8880,3,0,2,0,0
8940,3,0,2,0,1
9000,3,0,2,0,1
9060,3,0,2,0,1
9120,3,0,2,0,1
9180,3,0,2,0,1
9240,3,0,2,0,1
9300,3,0,2,0,1
9360,0,0,2,0,2
9420,2,0,2,0,2
9480,0,2,0,0,2
9540,2,0,2,0,2
9600,0,0,0,0,2
9660,3,0,0,0,2
9720,0,0,2,0,2
9780,0,0,2,0,0
9840,3,0,2,0,0
9900,3,0,2,0,0
9960,3,0,2,0,0
10020,0,0,2,0,0
10080,2,0,2,0,0
10140,3,0,0,0,0
10200,3,0,0,0,0
10260,3,0,0,0,0
10320,3,0,2,0,0
10380,3,0,2,0,0
10440,3,0,2,0,0
10500,3,0,2,0,0
10560,3,0,2,0,1
10620,3,0,2,0,1
10680,3,0,2,0,1
10740,3,0,2,0,1
10800,3,0,2,0,1
10860,0,0,2,0,1
10920,3,0,2,0,1
10980,3,0,2,0,1
11040,3,0,3,0,1
11100,3,0,2,0,1
11160,3,0,3,0,1
11220,3,0,3,0,1
11280,0,3,0,0,1
11340,0,2,2,0,1
11400,0,0,2,0,2
11460,2,0,2,0,2
11520,0,2,0,0,2
11580,0,2,0,3,2
11640,0,0,0,2,2
11700,2,0,3,0,2
11760,0,0,0,3,2
11820,0,0,3,0,2
11880,0,0,3,0,2
11940,0,0,3,0,2
12000,2,0,3,0,0
12060,0,0,2,0,0
12120,2,0,0,0,0
12180,0,0,0,2,0
12240,0,0,2,0,0
12300,3,0,2,0,0
12360,3,0,2,0,0
12420,3,0,2,0,1
12480,3,0,2,0,1
12540,3,0,2,0,1
12600,3,0,2,0,1
12660,3,0,2,0,1
12720,2,0,3,0,1
12780,3,0,3,0,2
12840,0,0,2,0,2
12900,2,0,2,0,2
12960,2,0,0,0,2
13020,0,0,0,3,2
13080,0,0,3,0,2
13140,0,0,3,0,0
13200,2,0,3,0,0
13260,2,0,0,0,0
13320,0,2,0,0,0
13380,2,0,0,0,0
13440,3,0,2,0,0
13500,0,0,2,0,0
13560,0,0,2,0,0
13620,3,0,2,0,0
13680,3,0,2,0,0
13740,3,0,2,0,1
13800,3,0,2,0,1
13860,3,0,2,0,1
13920,3,0,2,0,1
13980,3,0,2,0,1
14040,3,0,3,0,1
14100,3,0,3,0,1
14160,3,0,0,2,1
14220,0,0,2,0,2
14280,2,0,0,0,2
14340,2,0,0,0,2
14400,0,0,3,0,2
14460,0,0,3,0,2
14520,2,0,0,0,0
14580,2,0,2,0,0
14640,2,0,2,0,0
14700,2,0,0,2,0
14760,0,0,2,0,0
14820,0,0,2,0,0
14880,3,0,2,0,0
14940,3,0,2,0,0
15000,0,0,2,0,0
15060,3,0,2,0,0
15120,3,0,2,0,0
15180,3,0,2,0,0
15240,3,0,2,0,0
15300,3,0,3,0,1
15360,3,0,2,0,1
15420,3,0,2,0,1
15480,3,0,0,2,1
15540,3,0,2,0,1
15600,3,0,2,0,1
15660,3,0,2,0,1
15720,3,0,2,0,1
15780,3,0,2,0,1
15840,0,3,0,3,1
15900,0,0,3,0,1
15960,3,0,2,0,1
16020,0,0,2,0,2
16080,2,0,2,0,2
16140,0,0,0,2,2
16200,0,0,2,0,2
16260,0,0,3,0,2
16320,0,0,3,0,2
16380,2,0,0,0,0
16440,0,0,0,2,0
16500,2,0,2,0,0
16560,2,0,2,0,0
16620,0,0,2,0,0
16680,0,3,2,0,0
16740,3,0,2,0,0
16800,3,0,2,0,1
16860,3,0,0,2,1
16920,3,0,2,0,1
16980,3,0,3,0,1
17040,3,0,0,2,1
17100,3,0,3,0,1
17160,3,0,3,0,1
17220,3,0,2,0,1
17280,3,0,3,0,1
17340,3,0,3,0,1
