time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,3,0,0
120,0,2,0,0,0
180,2,0,0,0,0
240,2,0,0,0,0
300,2,0,3,0,0
360,3,0,2,0,0
420,0,0,2,0,0
480,2,0,2,0,0
540,2,0,2,0,0
600,0,0,2,0,0
660,0,0,2,0,0
720,0,0,2,0,0
780,0,0,2,0,0
840,0,0,2,0,0
900,0,0,2,0,0
960,0,0,2,0,0
1020,0,0,2,0,0
1080,0,0,2,0,0
1140,0,0,2,0,0
1200,0,0,2,0,0
1260,3,0,2,0,0
1320,3,0,2,0,0
1380,3,0,2,0,0
1440,3,0,2,0,1
1500,3,0,2,0,1
1560,3,0,2,0,1
1620,3,0,2,0,1
1680,3,0,2,0,1
1740,3,0,2,0,1
1800,3,0,2,0,1
1860,3,0,0,0,1
1920,0,0,2,0,2
1980,2,0,3,0,2
2040,2,0,3,0,2
2100,2,0,3,0,2
2160,2,0,0,3,2
2220,2,0,0,3,2
2280,2,0,0,3,2
2340,0,0,2,0,2
2400,2,0,3,0,0
2460,0,0,0,2,0
2520,3,0,2,0,0
2580,0,3,2,0,0
2640,0,0,2,0,0
2700,0,0,2,0,0
2760,3,0,2,0,1
2820,0,0,2,0,1
2880,3,0,2,0,1
2940,3,0,2,0,1
3000,0,2,0,2,1
3060,3,0,3,0,1
3120,0,3,2,0,2
3180,0,2,0,3,2
3240,0,2,0,3,2
3300,0,0,2,0,2
3360,0,0,0,2,2
3420,0,0,2,0,2
3480,0,0,2,0,2
3540,2,0,0,0,2
3600,2,0,0,0,0
3660,2,0,2,0,0
3720,2,0,0,2,0
3780,2,0,3,0,0
3840,2,0,3,0,0
3900,2,0,3,0,0
3960,3,0,3,0,0
4020,3,0,3,0,1
4080,3,0,3,0,1
4140,2,0,3,0,1
4200,2,0,3,0,1
4260,0,0,3,0,1
4320,0,0,2,0,1
4380,0,0,2,0,2
4440,2,0,0,0,2
4500,0,0,3,0,2
4560,0,0,3,0,2
4620,0,0,3,0,2
4680,0,0,3,0,2
4740,0,0,0,0,2
4800,2,0,0,0,0
4860,0,3,0,2,0
4920,2,0,2,0,0
4980,2,0,0,3,0
5040,3,0,3,0,0
5100,3,0,3,0,0
5160,2,0,3,0,1
5220,2,0,3,0,1
5280,2,0,3,0,1
5340,0,0,3,0,1
5400,0,0,0,3,1
5460,3,0,3,0,1
5520,0,0,2,0,2
5580,2,0,2,0,2
5640,2,0,3,0,2
5700,0,0,0,3,2
5760,2,0,0,0,2
5820,2,0,0,0,2
5880,2,0,0,0,2
5940,2,0,0,0,0
6000,0,0,0,2,0
6060,0,0,2,0,0
6120,3,0,2,0,0
6180,3,0,2,0,0
6240,0,3,0,2,0
6300,2,0,3,0,0
6360,2,0,0,0,0
6420,0,2,3,0,0
6480,0,2,3,0,0
6540,2,0,0,3,0
6600,2,0,3,0,0
6660,2,0,3,0,0
6720,3,0,3,0,0
6780,2,0,3,0,1
6840,2,0,3,0,1
6900,2,0,3,0,1
6960,2,0,3,0,1
7020,2,0,3,0,1
7080,2,0,3,0,1
7140,2,0,3,0,1
7200,2,0,3,0,2
7260,2,0,0,0,2
7320,0,0,2,0,2
7380,0,0,2,0,2
7440,0,0,0,2,2
7500,0,0,3,0,2
7560,0,0,3,0,2
7620,0,0,2,0,0
7680,0,0,0,2,0
7740,2,0,2,0,0
7800,2,0,0,0,0
7860,2,0,3,0,0
7920,3,0,3,0,0
7980,3,0,3,0,0
8040,2,0,3,0,1
8100,2,0,3,0,1
8160,2,0,3,0,1
8220,2,0,3,0,1
8280,2,0,2,0,2
8340,0,0,3,0,2
8400,0,0,2,0,2
8460,2,0,0,0,2
8520,2,0,0,0,0
8580,2,0,0,0,0
8640,2,0,2,0,0
8700,2,0,2,0,0
8760,2,0,3,0,0
8820,2,0,3,0,0
8880,2,0,3,0,0
8940,0,0,2,0,0
9000,0,0,2,0,0
9060,0,0,2,0,0
9120,0,0,3,0,0
9180,0,0,3,0,0
9240,3,0,3,0,0
9300,2,0,3,0,0
9360,2,0,3,0,1
9420,2,0,3,0,1
9480,2,0,3,0,1
9540,0,0,3,0,1
9600,2,0,0,3,2
9660,2,0,0,3,2
9720,0,0,0,0,2
9780,0,0,2,0,2
9840,2,0,0,0,2
9900,2,0,0,0,0
9960,0,0,0,2,0
10020,0,0,0,0,0
10080,0,0,2,0,0
10140,0,0,2,0,0
10200,0,0,2,0,0
10260,0,0,2,0,0
10320,0,0,2,0,0
10380,0,0,2,0,0
10440,0,0,0,0,0
10500,3,0,0,0,0
10560,0,0,2,0,0
10620,0,0,2,0,0
10680,0,0,2,0,0
10740,0,0,2,0,0
10800,0,0,2,0,0
10860,0,0,0,2,0
