time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,3,0,0,0,0
240,2,0,0,0,0
300,0,0,2,0,0
360,3,0,2,0,0
420,3,0,0,2,0
480,3,0,2,0,0
540,0,0,2,0,0
600,0,2,2,0,0
660,0,2,2,0,0
720,0,2,2,0,0
780,2,0,2,0,0
840,0,0,2,0,0
900,3,0,0,2,0
960,3,0,2,0,0
1020,2,0,2,0,1
1080,3,0,2,0,1
1140,3,0,2,0,1
1200,3,0,2,0,1
1260,0,0,3,0,1
1320,0,0,3,0,2
1380,0,0,0,2,2
1440,0,0,0,2,2
1500,2,0,2,0,2
1560,2,0,0,0,2
1620,0,0,2,0,2
1680,3,0,0,0,2
1740,0,0,2,0,2
1800,0,0,2,0,2
1860,0,0,2,0,0
1920,0,2,2,0,0
1980,2,0,2,0,0
2040,2,0,2,0,0
2100,3,0,2,0,0
2160,0,0,2,0,0
2220,0,0,2,0,1
2280,0,0,2,0,1
2340,0,0,2,0,1
2400,0,0,0,2,1
2460,0,0,2,0,1
2520,3,0,0,0,1
2580,0,0,2,0,1
2640,3,0,2,0,2
2700,0,2,0,0,2
2760,0,0,0,0,2
2820,3,0,0,0,2
2880,0,0,2,0,2
2940,0,0,3,0,2
3000,0,2,3,0,0
3060,0,0,0,2,0
3120,0,0,2,0,0
3180,0,3,2,0,0
3240,3,0,2,0,0
3300,0,0,2,0,0
3360,0,0,2,0,1
3420,0,0,2,0,1
3480,0,0,2,0,1
3540,0,0,0,0,1
3600,0,0,2,0,2
3660,0,2,2,0,2
3720,0,0,0,0,2
3780,0,0,0,0,2
3840,0,0,3,0,0
3900,2,0,0,3,0
3960,2,0,3,0,0
4020,2,0,2,0,0
4080,0,0,2,0,0
4140,0,0,2,0,0
4200,3,0,2,0,1
4260,3,0,2,0,1
4320,0,0,3,0,1
4380,0,3,2,0,1
4440,3,0,2,0,1
4500,3,0,3,0,1
4560,0,0,3,0,1
4620,0,0,3,0,1
4680,0,0,2,0,1
4740,0,0,2,0,2
4800,0,0,2,0,2
4860,0,0,3,0,2
4920,0,0,0,0,2
4980,0,0,3,0,2
5040,0,0,3,0,0
5100,0,0,2,0,0
5160,0,0,2,0,0
5220,0,0,2,0,0
5280,3,0,0,2,0
5340,3,0,0,0,0
5400,3,0,0,0,0
5460,0,0,2,0,0
5520,0,0,0,0,0
5580,0,2,2,0,0
5640,0,2,2,0,0
5700,0,0,2,0,0
5760,2,0,3,0,0
5820,2,0,2,0,0
5880,3,0,2,0,0
5940,3,0,3,0,0
6000,3,0,2,0,0
6060,3,0,2,0,1
6120,3,0,2,0,1
6180,0,0,3,0,1
6240,3,0,0,0,1
6300,3,0,2,0,1
6360,0,0,2,0,2
6420,0,0,0,0,2
6480,3,0,0,0,2
6540,0,0,2,0,2
6600,0,0,2,0,2
6660,3,0,3,0,0
6720,3,0,0,0,0
6780,0,0,2,0,0
6840,0,0,2,0,0
6900,2,0,0,0,0
6960,0,0,0,2,0
7020,0,0,2,0,0
7080,0,3,2,0,0
7140,0,0,2,0,0
7200,0,0,2,0,0
7260,0,0,2,0,1
7320,0,0,2,0,1
7380,0,0,2,0,1
7440,0,0,2,0,1
7500,0,0,3,0,1
7560,0,0,2,0,2
7620,0,0,2,0,2
7680,0,0,2,0,2
7740,0,0,0,0,2
7800,3,0,0,0,2
7860,0,2,0,0,0
7920,2,0,0,2,0
7980,2,0,0,0,0
8040,2,0,0,0,0
8100,2,0,0,0,0
8160,2,0,0,0,0
8220,2,0,0,0,0
8280,3,0,0,0,0
8340,2,0,0,3,0
8400,0,0,0,2,0
8460,0,0,2,0,1
8520,0,0,2,0,1
8580,0,0,2,0,1
8640,0,0,2,0,1
8700,0,0,2,0,1
8760,0,0,2,0,1
8820,0,0,2,0,2
8880,0,0,3,0,2
8940,0,0,2,0,0
9000,0,0,0,2,0
9060,0,0,2,0,0
9120,0,0,2,0,0
9180,0,0,0,0,0
