time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,0,0,0
900,0,0,0,0,0
960,0,0,0,0,0
1020,0,0,0,0,0
1080,0,0,0,0,0
1140,0,0,0,0,0
1200,0,0,0,0,0
1260,0,0,0,0,0
1320,0,0,0,0,0
1380,0,0,0,0,0
1440,0,0,0,0,0
1500,0,0,0,0,0
1560,0,0,0,0,0
1620,0,0,0,0,0
1680,0,0,0,0,0
1740,0,0,2,0,0
1800,0,0,2,0,0
1860,0,0,2,0,0
1920,0,0,2,0,0
1980,0,0,2,0,0
2040,0,0,2,0,0
2100,0,0,2,0,0
2160,0,0,2,0,0
2220,2,0,2,0,0
2280,0,0,2,0,0
2340,2,0,2,0,0
2400,2,0,0,0,0
2460,0,0,2,0,0
2520,0,0,2,0,0
2580,2,0,0,2,0
2640,2,0,0,2,0
2700,0,0,2,0,0
2760,0,0,2,0,0
2820,0,0,2,0,0
2880,0,0,2,0,1
2940,0,0,2,0,0
3000,0,0,2,0,0
3060,0,0,2,0,0
3120,0,0,2,0,0
3180,0,0,2,0,0
3240,0,0,2,0,0
3300,2,0,2,0,0
3360,0,0,0,0,0
3420,0,0,3,0,0
3480,0,0,3,0,0
3540,2,0,3,0,0
3600,2,0,3,0,0
3660,2,0,3,0,0
3720,2,0,2,0,0
3780,2,0,0,2,0
3840,2,0,3,0,0
3900,2,0,0,0,0
3960,2,0,0,0,0
4020,2,0,0,0,0
4080,2,0,0,0,0
4140,2,0,0,0,0
4200,2,0,0,0,0
4260,2,0,0,0,0
4320,0,0,0,0,0
4380,0,0,0,0,0
4440,0,0,0,0,0
4500,0,0,0,0,0
4560,0,0,0,0,0
4620,0,0,0,0,0
4680,0,0,0,0,0
4740,0,0,0,0,0
4800,0,0,0,0,0
4860,0,0,0,0,0
4920,0,0,0,0,0
4980,0,0,0,0,0
5040,0,0,0,0,0
5100,0,0,3,0,0
5160,0,2,3,0,0
5220,2,0,2,0,0
5280,2,0,3,0,0
5340,2,0,2,0,0
5400,0,2,2,0,0
5460,2,0,0,0,0
5520,2,0,2,0,0
5580,0,0,2,0,0
5640,0,0,2,0,0
5700,0,0,2,0,0
5760,0,0,2,0,0
5820,0,0,2,0,0
5880,0,0,2,0,0
5940,0,0,2,0,1
6000,0,0,3,0,1
6060,2,0,0,3,1
6120,2,0,0,0,1
6180,2,0,0,0,1
6240,0,0,2,0,1
6300,0,0,2,0,1
6360,0,0,3,0,1
6420,0,0,2,0,2
6480,3,0,2,0,2
6540,3,0,0,3,2
6600,3,0,3,0,2
6660,3,0,0,3,2
6720,3,0,3,0,2
6780,3,0,3,0,0
6840,3,0,0,0,0
6900,3,0,2,0,0
6960,0,0,3,0,0
7020,2,0,3,0,0
7080,3,0,2,0,0
7140,3,0,2,0,0
7200,0,0,2,0,0
7260,0,0,2,0,1
7320,0,0,2,0,1
7380,0,0,3,0,1
7440,0,0,2,0,1
7500,0,0,2,0,1
7560,0,0,0,0,1
7620,3,0,0,0,2
7680,0,0,0,0,2
7740,0,0,3,0,2
7800,3,0,0,0,2
7860,3,0,0,0,2
7920,3,0,3,0,2
7980,3,0,0,0,0
8040,3,0,3,0,0
8100,0,0,3,0,0
8160,3,0,3,0,0
8220,0,0,2,0,0
8280,0,0,2,0,0
8340,0,0,2,0,0
8400,0,0,2,0,1
8460,0,0,0,0,1
8520,0,0,2,0,1
8580,0,0,3,0,1
8640,0,0,2,0,2
8700,3,0,0,0,2
8760,0,0,3,0,2
8820,3,0,0,0,2
8880,3,0,0,0,2
8940,3,0,3,0,2
9000,3,0,3,0,2
9060,3,0,0,0,0
9120,3,0,3,0,0
9180,3,0,3,0,0
9240,3,0,3,0,0
9300,3,0,0,0,0
9360,0,0,2,0,0
9420,3,0,2,0,0
9480,3,0,2,0,0
9540,3,0,2,0,1
9600,3,0,0,0,1
9660,2,0,2,0,1
9720,3,0,2,0,2
9780,3,0,0,0,2
9840,0,0,3,0,2
9900,3,0,3,0,2
9960,3,0,0,0,2
10020,3,0,3,0,0
10080,0,0,3,0,0
10140,3,0,3,0,0
10200,3,0,0,0,0
10260,3,0,0,2,0
10320,3,0,0,0,0
10380,0,0,2,0,0
10440,2,0,2,0,0
10500,2,0,3,0,0
10560,2,0,2,0,0
10620,0,0,2,0,0
10680,0,0,2,0,0
10740,0,0,2,0,1
10800,0,0,2,0,1
10860,0,0,0,0,1
10920,0,0,2,0,2
10980,3,0,0,0,2
11040,3,0,0,0,2
11100,0,0,3,0,2
11160,0,0,3,0,2
11220,3,0,0,0,2
11280,3,0,3,0,2
11340,3,0,3,0,2
11400,3,0,3,0,0
11460,3,0,3,0,0
11520,3,0,3,0,0
11580,3,0,3,0,0
11640,3,0,2,0,0
11700,3,0,2,0,0
11760,2,0,2,0,0
11820,2,0,2,0,0
11880,0,0,2,0,0
11940,3,0,2,0,0
12000,3,0,2,0,1
12060,3,0,0,0,1
12120,3,0,3,0,1
12180,0,0,3,0,2
12240,3,0,0,0,2
12300,0,0,3,0,2
12360,0,0,3,0,2
12420,3,0,3,0,0
12480,3,0,2,0,0
12540,3,0,2,0,0
12600,2,0,0,0,0
12660,2,0,2,0,0
12720,0,0,2,0,0
12780,0,0,2,0,1
12840,0,0,3,0,1
12900,0,0,3,0,1
12960,0,0,2,0,2
13020,3,0,0,0,2
13080,0,0,3,0,2
13140,0,0,3,0,2
13200,3,0,0,0,0
13260,3,0,2,0,0
13320,2,0,2,0,0
13380,2,0,0,3,0
13440,2,0,2,0,0
13500,0,0,2,0,0
13560,0,0,2,0,1
13620,0,0,0,0,1
13680,3,0,0,2,1
13740,3,0,0,0,2
13800,0,0,3,0,2
13860,0,0,3,0,2
13920,0,0,3,0,0
13980,3,0,0,0,0
14040,3,0,3,0,0
14100,3,0,3,0,0
14160,0,0,3,0,0
14220,0,3,3,0,0
14280,3,0,3,0,0
14340,3,0,3,0,0
14400,3,0,0,3,0
14460,3,0,3,0,0
14520,3,0,3,0,0
14580,3,0,3,0,0
14640,3,0,3,0,0
14700,3,0,3,0,0
14760,0,0,3,0,0
14820,0,0,3,0,0
14880,3,0,3,0,0
14940,3,0,3,0,0
15000,0,0,3,0,0
15060,0,0,3,0,0
15120,0,0,3,0,0
15180,3,0,3,0,0
15240,0,0,3,0,0
15300,0,3,3,0,0
15360,3,0,0,0,0
15420,3,0,0,0,0
15480,3,0,0,0,0
15540,3,0,0,0,0
15600,3,0,0,0,0
15660,0,3,0,0,0
15720,3,0,0,0,0
15780,3,0,0,0,0
15840,3,0,3,0,0
15900,0,2,3,0,0
15960,2,0,3,0,0
16020,2,0,0,0,0
16080,2,0,2,0,0
16140,0,3,0,0,0
16200,2,0,0,0,0
16260,0,0,2,0,0
16320,0,0,0,0,0
16380,0,0,0,0,0
16440,0,0,0,0,0
16500,0,0,3,0,0
