time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,3,0,0,0
120,3,0,2,0,0
180,2,0,2,0,0
240,2,0,3,0,0
300,0,0,2,0,0
360,0,0,2,0,0
420,0,0,2,0,0
480,0,0,2,0,0
540,3,0,2,0,0
600,0,0,2,0,0
660,0,0,2,0,0
720,0,0,2,0,0
780,0,0,2,0,0
840,2,0,0,0,0
900,2,0,0,0,0
960,2,0,0,0,0
1020,0,0,2,0,0
1080,0,0,2,0,0
1140,0,0,2,0,1
1200,0,0,2,0,1
1260,0,0,3,0,1
1320,0,0,2,0,1
1380,0,0,0,0,1
1440,0,0,2,0,1
1500,3,0,2,0,2
1560,0,0,2,0,2
1620,0,0,0,2,2
1680,0,0,2,0,2
1740,0,0,2,0,0
1800,2,0,0,0,0
1860,0,2,0,0,0
1920,0,0,2,0,0
1980,0,3,2,0,0
2040,0,0,2,0,1
2100,0,0,2,0,1
2160,0,0,2,0,1
2220,0,0,2,0,1
2280,0,0,0,2,1
2340,0,0,2,0,1
2400,0,0,2,0,1
2460,0,0,2,0,1
2520,0,0,2,0,2
2580,0,2,2,0,2
2640,2,0,3,0,2
2700,2,0,0,0,2
2760,2,0,0,0,2
2820,2,0,0,0,2
2880,0,2,3,0,0
2940,0,0,2,0,0
3000,0,0,2,0,0
3060,0,0,2,0,1
3120,0,0,2,0,1
3180,0,0,3,0,1
3240,0,0,2,0,1
3300,0,0,0,0,1
3360,0,0,3,0,1
3420,0,0,0,3,1
3480,0,0,0,2,2
3540,2,0,0,0,2
3600,0,0,2,0,2
3660,0,0,2,0,2
3720,2,0,0,0,0
3780,0,0,2,0,0
3840,2,0,0,0,0
3900,0,0,2,0,0
3960,2,0,2,0,1
4020,0,0,2,0,1
4080,2,0,0,0,1
4140,2,0,2,0,1
4200,2,0,0,0,1
4260,2,0,2,0,1
4320,3,0,3,0,1
4380,3,0,2,0,2
4440,0,0,2,0,2
4500,0,0,2,0,2
4560,0,0,2,0,2
4620,0,0,2,0,2
4680,2,0,0,2,0
4740,0,0,2,0,0
4800,0,2,0,0,0
4860,2,0,0,0,0
4920,2,0,0,0,0
4980,2,0,0,0,0
5040,2,0,0,0,0
5100,0,0,2,0,0
5160,2,0,0,2,0
5220,0,0,2,0,1
5280,2,0,2,0,1
5340,2,0,0,2,1
5400,2,0,2,0,1
5460,2,0,0,0,1
5520,0,0,2,0,1
5580,0,0,2,0,1
5640,2,0,2,0,2
5700,0,0,2,0,2
5760,0,0,2,0,2
5820,0,0,2,0,0
5880,2,0,0,3,0
5940,0,0,2,0,0
6000,2,0,0,0,0
6060,2,0,0,0,0
6120,2,0,0,0,0
6180,2,0,0,0,0
6240,2,0,0,0,0
6300,2,0,0,0,0
6360,0,0,2,0,0
6420,0,0,2,0,1
6480,0,0,2,0,1
6540,0,0,0,0,1
6600,0,0,2,0,1
6660,0,0,3,0,1
6720,0,0,0,2,1
6780,0,2,2,0,2
6840,0,0,2,0,2
6900,0,2,0,3,0
6960,0,0,2,0,0
7020,0,0,3,0,0
7080,0,0,3,0,0
7140,0,3,0,0,0
7200,0,0,3,0,0
7260,3,0,3,0,0
7320,2,0,0,3,0
7380,0,2,0,0,0
7440,2,0,0,0,0
7500,2,0,0,0,0
7560,2,0,0,0,0
7620,2,0,0,0,0
7680,2,0,0,0,0
7740,0,0,0,0,0
7800,3,0,0,0,0
7860,2,0,0,0,0
7920,2,0,0,0,0
7980,2,0,0,0,0
8040,0,2,2,0,0
