time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,3,0
540,0,0,0,3,0
600,0,0,0,3,0
660,0,0,0,3,0
720,0,0,0,3,0
780,0,0,3,0,0
840,0,0,3,0,0
900,2,0,3,0,0
960,2,0,0,0,0
1020,2,0,3,0,0
1080,2,0,3,0,0
1140,2,0,3,0,0
1200,2,0,3,0,0
1260,2,0,3,0,0
1320,2,0,3,0,0
1380,2,0,3,0,0
1440,2,0,3,0,0
1500,2,0,0,0,0
1560,2,0,0,0,0
1620,2,0,2,0,0
1680,0,0,0,0,0
1740,0,0,0,0,0
1800,0,0,0,0,0
1860,0,0,0,0,0
1920,0,0,0,0,0
1980,0,0,0,0,0
2040,0,0,0,0,0
2100,0,0,0,0,0
2160,0,0,0,0,0
2220,0,0,0,0,0
2280,0,0,0,0,0
2340,0,0,0,0,0
2400,0,0,0,0,0
2460,0,0,0,0,0
2520,0,0,0,0,0
2580,0,0,0,0,0
2640,0,0,0,0,0
2700,0,0,0,0,0
2760,3,0,2,0,0
2820,3,0,2,0,0
2880,3,0,2,0,0
2940,3,0,3,0,0
3000,0,0,3,0,0
3060,2,0,2,0,0
3120,2,0,0,0,0
3180,2,0,2,0,0
3240,2,0,2,0,0
3300,3,0,2,0,0
3360,3,0,2,0,0
3420,3,0,2,0,0
3480,0,0,2,0,0
3540,3,0,2,0,0
3600,0,0,0,0,0
3660,0,0,2,0,0
3720,0,0,2,0,0
3780,0,0,2,0,0
3840,0,0,2,0,0
3900,0,0,2,0,1
3960,0,0,2,0,1
4020,0,0,2,0,1
4080,0,0,2,0,1
4140,0,0,2,0,1
4200,0,0,2,0,1
4260,0,0,2,0,1
4320,0,0,2,0,1
4380,0,0,0,0,1
4440,0,0,2,0,1
4500,0,0,2,0,1
4560,0,0,0,0,1
4620,0,0,2,0,2
4680,0,0,2,0,2
4740,0,0,2,0,2
4800,0,0,2,0,2
4860,0,2,0,0,2
4920,0,0,2,0,2
4980,0,2,3,0,2
5040,0,0,0,0,2
5100,0,0,3,0,2
5160,0,3,3,0,2
5220,3,0,3,0,2
5280,0,0,3,0,2
5340,0,0,3,0,0
5400,0,0,0,0,0
5460,3,0,3,0,0
5520,3,0,3,0,0
5580,3,0,3,0,0
5640,3,0,3,0,0
5700,3,0,3,0,0
5760,3,0,0,3,0
5820,0,0,3,0,0
5880,3,0,0,0,0
5940,3,0,0,0,0
6000,3,0,0,0,0
6060,0,0,3,0,0
6120,0,0,2,0,0
6180,3,0,3,0,0
6240,0,3,3,0,0
6300,3,0,0,0,0
6360,3,0,0,0,0
6420,3,0,3,0,0
6480,3,0,3,0,0
6540,3,0,3,0,0
6600,3,0,3,0,0
6660,3,0,3,0,0
6720,3,0,0,3,0
6780,0,0,0,3,0
6840,3,0,3,0,0
6900,3,0,3,0,0
6960,0,3,3,0,0
7020,3,0,3,0,0
7080,3,0,3,0,0
7140,0,0,0,0,0
7200,3,0,0,0,0
7260,3,0,3,0,0
7320,0,0,2,0,0
7380,0,0,2,0,0
7440,0,0,2,0,0
7500,3,0,2,0,0
7560,3,0,2,0,0
7620,0,3,0,3,0
7680,3,0,0,0,0
7740,3,0,0,0,0
7800,2,0,3,0,0
7860,2,0,3,0,1
7920,3,0,3,0,1
7980,3,0,0,0,1
8040,0,2,0,0,1
8100,3,0,0,0,1
8160,2,0,3,0,1
8220,2,0,0,0,1
8280,3,0,0,0,1
8340,2,0,0,0,1
8400,2,0,0,0,2
8460,3,0,2,0,2
8520,3,0,2,0,2
8580,0,0,0,0,2
8640,0,3,0,0,2
8700,3,0,0,0,2
8760,3,0,0,0,2
8820,0,0,0,0,0
8880,3,0,2,0,0
8940,0,3,2,0,0
9000,2,0,2,0,0
9060,2,0,2,0,0
9120,0,0,2,0,0
9180,0,0,2,0,0
9240,3,0,2,0,0
9300,3,0,2,0,0
9360,0,0,2,0,0
9420,0,0,2,0,0
9480,0,0,2,0,1
9540,0,0,2,0,1
9600,0,0,2,0,1
9660,0,0,2,0,1
9720,2,0,2,0,1
9780,2,0,0,0,2
9840,2,0,0,2,2
9900,2,0,0,0,2
9960,3,0,2,0,2
10020,2,0,0,0,2
10080,3,0,0,0,2
10140,3,0,0,0,0
10200,0,0,0,2,0
10260,0,0,2,0,0
10320,0,0,2,0,1
10380,0,0,2,0,1
10440,0,0,2,0,1
10500,0,0,2,0,1
10560,0,0,2,0,1
10620,0,0,2,0,1
10680,0,0,2,0,1
10740,0,0,2,0,1
10800,0,0,2,0,1
10860,0,0,2,0,1
10920,0,0,2,0,1
10980,0,0,3,0,1
11040,2,0,0,0,1
11100,0,0,0,0,1
11160,3,0,3,0,1
11220,3,0,2,0,1
11280,3,0,3,0,1
11340,3,0,2,0,2
11400,0,2,0,0,2
11460,0,0,2,0,2
11520,0,2,2,0,2
11580,0,0,0,0,2
11640,0,0,3,0,2
11700,0,0,0,0,0
11760,0,0,3,0,0
11820,2,0,3,0,0
11880,2,0,3,0,0
11940,2,0,3,0,0
12000,2,0,3,0,0
12060,2,0,3,0,1
12120,2,0,3,0,1
12180,2,0,3,0,1
12240,2,0,3,0,0
12300,2,0,3,0,1
12360,2,0,3,0,1
12420,2,0,3,0,1
12480,2,0,3,0,1
12540,2,0,3,0,1
12600,2,0,3,0,1
12660,2,0,3,0,1
12720,0,0,3,0,1
12780,2,0,3,0,1
12840,2,0,3,0,1
12900,2,0,3,0,1
12960,0,0,3,0,1
13020,2,0,3,0,2
13080,2,0,0,3,2
13140,2,0,3,0,2
13200,0,0,0,2,2
13260,2,0,0,0,2
13320,2,0,0,0,2
13380,2,0,0,0,2
13440,3,0,2,0,0
13500,3,0,2,0,0
13560,3,0,2,0,1
13620,0,0,2,0,1
13680,2,0,3,0,1
13740,2,0,0,2,1
13800,2,0,3,0,1
13860,0,0,2,0,1
13920,2,0,2,0,1
13980,0,0,2,0,2
14040,0,0,2,0,2
14100,0,2,2,0,2
14160,2,0,0,0,2
14220,0,0,0,2,2
14280,2,0,0,0,2
14340,2,0,0,0,2
14400,3,0,2,0,0
14460,3,0,2,0,0
14520,3,0,2,0,1
14580,3,0,2,0,1
14640,3,0,2,0,1
14700,3,0,3,0,1
14760,3,0,3,0,1
14820,3,0,2,0,1
14880,0,0,2,0,2
14940,2,0,0,2,2
15000,2,0,0,0,2
15060,2,0,0,2,2
15120,0,0,2,0,2
15180,2,0,0,0,2
15240,2,0,0,0,0
15300,3,0,2,0,0
15360,0,0,2,0,0
15420,0,0,2,0,1
15480,2,0,2,0,1
15540,3,0,2,0,1
15600,3,0,0,0,1
15660,3,0,0,0,1
15720,0,0,0,0,2
15780,0,0,2,0,2
15840,0,0,2,0,2
15900,2,0,0,2,2
15960,0,0,2,0,2
16020,3,0,2,0,2
16080,3,0,2,0,0
16140,3,0,2,0,0
16200,3,0,2,0,1
16260,2,0,2,0,1
16320,2,0,3,0,1
16380,3,0,0,0,1
16440,0,0,0,0,1
16500,0,0,2,0,1
16560,0,0,2,0,1
16620,0,0,3,0,1
16680,0,0,3,0,1
16740,0,0,2,0,1
16800,0,0,2,0,2
16860,0,0,2,0,2
16920,0,0,0,0,2
16980,2,0,3,0,2
17040,0,0,0,2,2
17100,0,0,0,2,2
17160,0,0,0,2,2
17220,0,0,3,0,2
17280,0,0,2,0,2
17340,0,0,0,2,2
