time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,2,0,0,0,0
180,2,0,0,0,0
240,2,0,2,0,0
300,0,0,2,0,0
360,2,0,2,0,0
420,2,0,2,0,0
480,0,0,2,0,0
540,2,0,0,0,0
600,0,0,2,0,0
660,0,0,3,0,0
720,0,0,0,2,0
780,2,0,0,0,0
840,2,0,0,0,1
900,2,0,0,0,1
960,2,0,0,0,1
1020,0,0,0,0,1
1080,2,0,0,0,1
1140,0,0,0,0,1
1200,2,0,0,0,1
1260,2,0,0,0,1
1320,0,0,0,0,1
1380,2,0,0,0,2
1440,2,0,3,0,2
1500,2,0,3,0,2
1560,3,0,0,0,2
1620,3,0,0,0,2
1680,0,0,3,0,2
1740,0,0,0,0,2
1800,3,0,0,0,0
1860,0,0,0,3,0
1920,0,0,0,0,0
1980,0,0,2,0,0
2040,2,0,2,0,0
2100,2,0,2,0,0
2160,2,0,0,0,0
2220,2,0,0,0,0
2280,2,0,0,0,1
2340,2,0,0,0,1
2400,2,0,0,0,1
2460,2,0,0,0,1
2520,0,0,0,0,1
2580,0,0,0,0,1
2640,0,2,0,0,2
2700,2,0,0,0,2
2760,0,0,3,0,2
2820,0,0,0,0,2
2880,3,0,0,0,2
2940,0,0,0,0,2
3000,0,0,3,0,2
3060,3,0,0,0,2
3120,3,0,0,0,2
3180,3,0,0,0,2
3240,3,0,3,0,2
3300,3,0,3,0,0
3360,0,0,3,0,0
3420,3,0,0,0,0
3480,0,0,3,0,0
3540,0,0,3,0,0
3600,0,0,2,0,0
3660,2,0,0,0,0
3720,2,0,0,0,0
3780,2,0,3,0,0
3840,0,0,0,0,0
3900,0,0,2,0,0
3960,0,0,3,0,0
4020,0,0,3,0,0
4080,0,0,3,0,1
4140,0,0,3,0,1
4200,0,0,2,0,1
4260,0,0,0,2,1
4320,0,0,3,0,1
4380,0,0,2,0,1
4440,0,0,2,0,2
4500,0,0,2,0,2
4560,2,0,0,3,2
4620,0,0,2,0,2
4680,0,0,3,0,2
4740,3,0,0,0,2
4800,0,0,0,0,2
4860,0,0,3,0,2
4920,0,0,3,0,2
4980,3,0,0,0,0
5040,0,0,0,3,0
5100,0,0,3,0,0
5160,2,0,3,0,0
5220,0,0,0,2,0
5280,0,0,2,0,0
5340,2,0,0,0,0
5400,3,0,2,0,0
5460,0,0,2,0,0
5520,0,0,2,0,0
5580,0,0,2,0,1
5640,0,0,2,0,1
5700,0,0,0,2,1
5760,0,0,3,0,1
5820,0,0,0,2,1
5880,0,0,3,0,1
5940,0,0,2,0,2
6000,0,0,0,0,2
6060,3,0,0,0,2
6120,0,0,3,0,2
6180,3,0,0,0,2
6240,0,0,3,0,2
6300,0,0,3,0,0
6360,0,0,0,3,0
6420,0,0,3,0,0
6480,0,0,0,0,0
6540,0,0,0,0,0
6600,3,0,0,0,0
6660,0,3,0,2,0
6720,3,0,0,2,0
6780,2,0,2,0,0
6840,2,0,0,3,0
6900,2,0,0,2,0
6960,0,0,2,0,0
7020,0,0,0,2,0
7080,0,0,2,0,0
7140,0,0,2,0,0
7200,0,0,2,0,1
7260,0,0,2,0,1
7320,0,0,2,0,1
7380,0,0,3,0,1
7440,0,0,2,0,1
7500,0,0,3,0,1
7560,0,0,3,0,1
7620,0,0,3,0,1
7680,0,0,2,0,2
7740,3,0,2,0,2
7800,3,0,0,0,2
7860,0,0,0,0,2
7920,3,0,3,0,2
7980,3,0,3,0,2
8040,3,0,3,0,0
8100,0,0,0,0,0
8160,0,3,0,0,0
8220,0,0,0,2,0
8280,2,0,2,0,0
8340,2,0,2,0,0
8400,0,0,2,0,0
8460,0,0,0,2,0
8520,0,0,2,0,0
8580,0,0,0,2,0
8640,0,0,0,2,0
8700,0,0,0,2,0
8760,0,0,2,0,1
8820,0,0,2,0,1
8880,0,0,2,0,1
8940,0,0,2,0,1
9000,0,0,2,0,1
9060,0,0,2,0,2
9120,0,0,0,0,2
9180,0,0,3,0,2
9240,0,0,0,0,2
9300,3,0,3,0,2
9360,0,0,3,0,2
9420,0,0,3,0,2
9480,3,0,3,0,2
9540,0,0,3,0,0
9600,0,0,3,0,0
9660,3,0,3,0,0
9720,0,0,0,0,0
9780,0,0,0,0,0
9840,0,0,3,0,0
9900,2,0,3,0,0
9960,2,0,2,0,0
10020,2,0,2,0,0
10080,3,0,2,0,0
10140,0,3,2,0,0
10200,0,0,2,0,1
10260,0,0,2,0,1
10320,0,0,2,0,1
10380,0,2,3,0,1
10440,0,0,2,0,1
10500,0,0,3,0,1
10560,0,0,3,0,1
10620,0,0,3,0,1
10680,0,0,2,0,1
10740,0,0,2,0,2
10800,0,0,0,3,2
10860,0,0,3,0,2
10920,3,0,0,0,2
10980,0,0,3,0,2
11040,3,0,3,0,2
11100,3,0,0,0,2
11160,3,0,0,0,2
11220,3,0,3,0,2
11280,3,0,0,0,2
11340,3,0,3,0,0
11400,3,0,0,0,0
11460,0,0,3,0,0
11520,3,0,0,0,0
11580,3,0,0,0,0
11640,2,0,3,0,0
11700,0,0,3,0,0
11760,3,0,3,0,0
11820,0,0,2,0,0
11880,0,0,2,0,0
11940,0,0,3,0,0
12000,0,0,2,0,1
12060,0,0,3,0,1
12120,0,0,3,0,1
12180,0,0,2,0,1
12240,0,0,2,0,1
12300,0,0,0,0,1
12360,0,0,2,0,2
12420,0,0,2,0,2
12480,3,0,0,0,2
12540,3,0,0,0,2
12600,3,0,3,0,2
12660,3,0,3,0,2
12720,0,3,3,0,0
12780,0,0,3,0,0
12840,2,0,2,0,0
12900,2,0,2,0,0
12960,0,0,2,0,0
13020,3,0,2,0,0
13080,2,0,0,0,0
13140,2,0,0,0,0
13200,2,0,0,0,1
13260,0,0,0,0,1
13320,3,0,0,0,1
13380,3,0,0,0,1
13440,0,0,3,0,1
13500,3,0,0,0,1
13560,2,0,0,0,2
13620,2,0,2,0,2
13680,0,0,3,0,2
13740,3,0,0,0,2
13800,0,0,0,0,2
13860,3,0,0,0,2
13920,3,0,2,0,0
13980,0,0,2,0,0
14040,2,0,0,0,0
14100,2,0,0,0,0
14160,2,0,3,0,1
14220,0,0,3,0,1
14280,2,0,3,0,1
14340,0,0,3,0,1
14400,0,0,0,0,1
14460,2,0,0,0,1
14520,2,0,3,0,2
14580,2,0,2,0,2
14640,0,0,2,0,2
14700,0,0,3,0,2
14760,0,0,3,0,2
14820,0,0,0,0,2
14880,0,0,3,0,0
14940,0,2,0,3,0
15000,2,0,0,0,0
15060,0,0,2,0,0
15120,0,0,0,0,0
15180,3,0,2,0,1
15240,3,0,2,0,1
15300,3,0,2,0,1
15360,3,0,0,0,1
15420,0,0,0,2,2
15480,2,0,2,0,2
15540,0,0,2,0,2
15600,3,0,2,0,2
15660,2,0,2,0,2
15720,0,0,0,2,2
15780,0,0,2,0,2
15840,2,0,0,3,2
15900,0,0,2,0,2
15960,3,0,3,0,2
16020,3,0,0,3,2
16080,3,0,3,0,2
16140,3,0,3,0,0
16200,3,0,0,0,0
16260,0,0,0,3,0
16320,3,0,3,0,0
16380,0,0,0,3,0
16440,3,0,0,0,0
16500,0,0,0,0,0
16560,3,0,3,0,0
16620,2,0,3,0,0
16680,0,2,0,0,0
16740,2,0,0,0,0
16800,2,0,0,2,0
16860,2,0,2,0,0
16920,0,2,2,0,0
16980,2,0,0,2,0
17040,2,0,2,0,0
17100,3,0,2,0,0
17160,3,0,2,0,0
17220,0,2,2,0,0
17280,0,2,2,0,0
17340,0,2,0,0,0
