time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,0,0,0
900,0,0,0,0,0
960,0,0,0,0,0
1020,0,0,0,0,0
1080,0,0,0,0,0
1140,0,0,0,0,0
1200,0,0,0,0,0
1260,0,0,0,0,0
1320,0,0,0,0,0
1380,0,0,0,0,0
1440,0,0,0,0,0
1500,0,0,0,0,0
1560,0,0,0,0,0
1620,0,0,0,0,0
1680,0,0,0,0,0
1740,0,0,0,0,0
1800,0,0,0,0,0
1860,0,0,0,0,0
1920,0,0,0,0,0
1980,0,0,0,0,0
2040,0,0,0,0,0
2100,0,0,0,0,0
2160,3,0,0,0,0
2220,2,0,0,0,0
2280,2,0,2,0,0
2340,2,0,2,0,0
2400,2,0,2,0,0
2460,0,0,0,0,0
2520,0,0,0,0,0
2580,0,0,0,0,0
2640,0,0,0,0,0
2700,0,0,0,0,0
2760,0,0,0,0,0
2820,0,0,0,0,0
2880,0,0,0,0,0
2940,0,0,0,0,0
3000,0,0,0,0,0
3060,0,0,0,0,0
3120,0,0,0,0,0
3180,0,0,0,0,0
3240,0,0,0,0,0
3300,0,0,0,0,0
3360,0,0,0,0,0
3420,0,0,0,0,0
3480,0,0,0,0,0
3540,0,0,0,0,0
3600,0,0,0,0,0
3660,0,0,0,0,0
3720,0,0,0,0,0
3780,0,0,0,0,0
3840,0,0,0,0,0
3900,0,0,0,0,0
3960,0,0,2,0,0
4020,0,0,2,0,0
4080,0,0,2,0,0
4140,0,0,0,0,0
4200,0,0,2,0,0
4260,0,0,0,0,0
4320,0,0,0,2,0
4380,0,0,2,0,0
4440,2,0,2,0,0
4500,0,0,2,0,0
4560,0,0,2,0,0
4620,0,0,2,0,1
4680,0,0,3,0,0
4740,0,0,2,0,1
4800,0,0,2,0,1
4860,0,0,2,0,1
4920,0,0,0,0,1
4980,0,0,2,0,1
5040,0,0,0,2,1
5100,0,0,0,0,2
5160,0,0,0,0,2
5220,0,0,0,0,2
5280,0,0,3,0,2
5340,0,0,3,0,2
5400,0,0,0,0,2
5460,0,0,0,3,2
5520,0,0,3,0,2
5580,0,0,2,0,0
5640,0,0,0,2,0
5700,0,0,2,0,0
5760,0,0,0,0,0
5820,0,0,2,0,0
5880,0,0,2,0,1
5940,0,0,2,0,1
6000,0,0,0,2,1
6060,0,0,2,0,1
6120,0,0,2,0,1
6180,0,3,0,0,1
6240,0,0,0,0,1
6300,0,0,0,0,1
6360,2,0,2,0,2
6420,0,2,0,0,2
6480,2,0,0,0,2
6540,0,0,3,0,2
6600,0,0,2,0,2
6660,2,0,0,0,2
6720,2,0,0,0,2
6780,2,0,0,0,2
6840,2,0,0,0,2
6900,3,0,2,0,0
6960,3,0,0,0,0
7020,0,0,2,0,0
7080,0,0,2,0,1
7140,0,0,2,0,1
7200,0,0,2,0,1
7260,0,0,2,0,1
7320,0,0,3,0,1
7380,0,0,2,0,2
7440,2,0,2,0,2
7500,2,0,0,0,2
7560,2,0,2,0,2
7620,0,0,0,0,2
7680,3,0,0,0,2
7740,3,0,0,0,2
7800,3,0,0,0,2
7860,2,0,0,0,0
7920,3,0,0,0,0
7980,3,0,0,0,0
8040,0,0,2,0,0
8100,0,0,2,0,1
8160,0,0,2,0,1
8220,0,0,2,0,1
8280,0,0,3,0,1
8340,0,0,2,0,2
8400,0,0,3,0,2
8460,0,0,3,0,2
8520,0,0,2,0,2
8580,0,0,0,2,2
8640,0,0,0,2,2
8700,0,0,2,0,2
8760,0,0,2,0,2
8820,3,0,2,0,2
8880,0,0,0,0,2
8940,0,0,0,0,2
9000,0,0,0,0,2
9060,2,0,2,0,2
9120,2,0,0,2,2
9180,0,0,0,0,2
9240,0,0,0,0,2
9300,3,0,0,0,2
9360,3,0,0,0,2
9420,0,0,0,0,0
9480,0,0,2,0,0
9540,0,0,2,0,0
9600,0,0,2,0,1
9660,0,0,2,0,1
9720,0,0,3,0,1
9780,0,0,3,0,2
9840,0,0,2,0,2
9900,2,0,2,0,2
9960,0,0,0,0,2
10020,2,0,0,2,2
10080,3,0,0,0,2
10140,0,0,0,0,0
10200,3,0,0,0,2
10260,0,0,0,0,2
10320,0,0,0,0,0
10380,3,0,0,0,0
10440,0,0,0,0,0
10500,0,0,2,0,0
10560,0,0,2,0,0
10620,0,0,2,0,0
10680,0,0,2,0,0
10740,0,0,2,0,0
10800,0,0,2,0,0
10860,0,0,0,2,1
10920,0,0,0,0,1
10980,0,0,2,0,1
11040,0,0,2,0,1
11100,3,0,0,0,2
11160,0,0,0,0,2
11220,0,0,0,0,2
11280,0,0,0,0,2
11340,2,0,0,0,2
11400,2,0,0,0,2
11460,2,0,0,2,2
11520,2,0,2,0,2
11580,3,0,0,0,2
11640,2,0,0,0,0
11700,0,0,0,0,0
11760,0,0,2,0,0
11820,0,0,2,0,1
11880,0,0,2,0,1
11940,0,0,2,0,1
12000,0,0,2,0,1
12060,0,0,2,0,1
12120,0,0,3,0,1
12180,0,0,0,0,1
12240,0,0,2,0,2
12300,0,0,2,0,2
12360,3,0,0,0,2
12420,0,0,0,0,2
12480,0,0,0,0,2
12540,0,0,2,0,0
12600,3,0,2,0,0
12660,3,0,0,0,0
12720,2,0,2,0,0
12780,2,0,2,0,0
12840,2,0,0,0,0
12900,2,0,0,0,0
12960,0,0,2,0,0
13020,0,0,3,0,1
13080,0,0,3,0,1
13140,0,0,2,0,1
13200,0,0,0,0,1
13260,0,0,3,0,1
13320,0,0,3,0,1
13380,0,0,3,0,2
13440,0,0,2,0,2
13500,3,0,0,0,2
13560,0,3,0,0,2
13620,3,0,0,0,2
13680,0,0,0,0,2
13740,0,0,0,0,0
13800,2,0,0,0,0
13860,2,0,0,0,0
13920,2,0,0,2,0
13980,2,0,0,0,0
14040,2,0,0,0,0
14100,2,0,0,0,0
14160,0,0,2,0,1
14220,0,0,0,0,1
14280,0,0,2,0,1
14340,0,0,2,0,1
14400,2,0,0,0,2
14460,0,0,0,0,2
14520,0,0,0,0,2
14580,0,0,0,0,0
14640,2,0,2,0,0
14700,0,2,0,2,0
14760,0,0,0,0,0
14820,0,0,2,0,0
14880,0,0,2,0,0
14940,0,0,2,0,1
15000,0,0,0,0,1
15060,0,0,2,0,1
15120,0,0,0,0,1
15180,2,0,0,0,2
15240,0,0,0,0,2
15300,0,0,0,0,2
15360,0,0,0,0,0
15420,2,0,0,0,0
15480,2,0,0,0,0
15540,2,0,0,0,0
15600,2,0,2,0,0
15660,2,0,0,0,0
15720,2,0,0,0,0
15780,2,0,0,0,1
15840,2,0,0,0,1
15900,2,0,0,0,1
15960,2,0,0,0,1
16020,0,0,0,0,0
16080,2,0,3,0,0
16140,0,0,3,0,0
16200,0,0,3,0,1
16260,0,0,3,0,1
16320,0,0,3,0,1
16380,0,0,3,0,1
16440,0,0,3,0,1
16500,3,0,3,0,1
16560,0,0,3,0,1
16620,0,0,2,0,2
16680,0,0,0,0,2
16740,0,0,0,0,2
16800,0,0,0,0,0
16860,0,2,0,0,0
16920,2,0,2,0,0
16980,0,0,2,0,0
17040,0,0,2,0,1
17100,0,0,2,0,1
17160,0,0,2,0,1
17220,0,0,3,0,1
17280,0,0,3,0,1
17340,0,0,0,0,1
