time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,3,0,0
420,2,0,0,0,0
480,0,2,0,0,0
540,2,0,2,0,0
600,2,0,2,0,0
660,2,0,2,0,0
720,2,0,2,0,0
780,2,0,0,0,0
840,2,0,3,0,0
900,2,0,0,0,0
960,2,0,3,0,0
1020,2,0,3,0,0
1080,2,0,3,0,1
1140,2,0,3,0,1
1200,3,0,3,0,1
1260,0,0,3,0,1
1320,2,0,3,0,1
1380,2,0,3,0,2
1440,2,0,0,2,2
1500,2,0,2,0,2
1560,0,2,0,2,2
1620,0,0,0,3,2
1680,0,0,3,0,2
1740,0,0,0,2,2
1800,0,0,2,0,2
1860,2,0,3,0,0
1920,2,0,3,0,1
1980,2,0,3,0,1
2040,2,0,3,0,1
2100,0,0,3,0,1
2160,3,0,3,0,1
2220,0,0,3,0,1
2280,0,0,3,0,2
2340,2,0,0,3,2
2400,2,0,2,0,2
2460,2,0,2,0,2
2520,0,0,0,2,2
2580,2,0,3,0,2
2640,0,0,2,0,2
2700,2,0,2,0,2
2760,2,0,3,0,2
2820,0,0,2,0,2
2880,0,0,0,2,2
2940,0,0,2,0,2
3000,2,0,3,0,0
3060,2,0,3,0,0
3120,2,0,3,0,1
3180,2,0,3,0,1
3240,2,0,3,0,1
3300,2,0,3,0,1
3360,2,0,3,0,2
3420,2,0,3,0,2
3480,2,0,2,0,2
3540,2,0,2,0,2
3600,2,0,0,3,2
3660,0,0,3,0,2
3720,3,0,0,0,2
3780,2,0,0,0,0
3840,2,0,0,0,0
3900,2,0,0,0,1
3960,2,0,0,0,1
4020,2,0,0,0,1
4080,2,0,0,0,1
4140,2,0,0,0,1
4200,2,0,0,0,1
4260,2,0,0,0,1
4320,2,0,0,0,1
4380,0,0,3,0,1
4440,2,0,3,0,2
4500,0,2,0,3,2
4560,2,0,3,0,2
4620,2,0,3,0,2
4680,0,0,0,2,2
4740,2,0,2,0,2
4800,2,0,0,3,2
4860,0,0,3,0,2
4920,3,0,3,0,0
4980,2,0,3,0,0
5040,3,0,3,0,1
5100,3,0,3,0,1
5160,3,0,3,0,1
5220,3,0,3,0,1
5280,3,0,3,0,1
5340,2,0,3,0,1
5400,2,0,3,0,1
5460,2,0,3,0,1
5520,0,2,3,0,1
5580,2,0,3,0,1
5640,0,0,3,0,1
5700,2,0,0,0,2
5760,0,0,0,2,2
5820,0,3,2,0,2
5880,2,0,0,0,2
5940,2,0,0,0,2
6000,3,0,0,0,0
6060,0,0,2,0,0
6120,0,0,2,0,0
6180,0,0,2,0,0
6240,0,0,2,0,0
6300,0,0,2,0,0
6360,0,0,2,0,0
6420,0,0,2,0,0
6480,3,0,2,0,0
6540,0,0,2,0,0
6600,2,0,0,0,0
6660,3,0,0,0,0
6720,2,0,0,0,0
6780,2,0,0,0,0
6840,2,0,0,0,0
6900,2,0,0,0,0
6960,2,0,0,0,0
7020,2,0,0,0,0
7080,0,2,0,0,0
7140,0,3,0,0,0
7200,3,0,0,0,0
7260,0,3,3,0,0
7320,3,0,3,0,0
7380,3,0,3,0,0
7440,3,0,3,0,0
7500,0,0,3,0,0
7560,3,0,3,0,0
7620,0,0,3,0,0
7680,0,0,3,0,0
7740,3,0,3,0,0
7800,3,0,3,0,0
7860,3,0,0,0,0
7920,3,0,3,0,0
7980,2,0,3,0,0
8040,2,0,0,0,0
8100,0,2,0,0,0
8160,2,0,0,0,0
8220,2,0,0,0,0
8280,2,0,0,0,0
8340,2,0,0,0,0
8400,2,0,0,0,0
8460,2,0,0,0,0
8520,0,0,2,0,0
8580,0,2,0,0,0
8640,2,0,0,0,0
8700,0,0,2,0,0
8760,2,0,0,0,0
8820,0,0,0,0,0
8880,0,0,0,0,0
8940,0,0,2,0,0
9000,0,0,0,2,0
9060,2,0,0,0,0
9120,2,0,0,0,0
9180,2,0,0,0,0
9240,2,0,0,0,0
9300,2,0,0,0,0
9360,2,0,0,0,0
9420,2,0,0,0,0
9480,2,0,0,0,0
9540,2,0,0,0,0
9600,2,0,0,0,0
9660,2,0,0,0,0
9720,2,0,0,0,0
9780,2,0,0,0,0
9840,2,0,0,0,0
9900,2,0,0,0,0
9960,2,0,0,0,0
10020,2,0,0,0,0
10080,2,0,0,0,0
10140,2,0,0,0,0
10200,2,0,0,0,0
10260,2,0,0,0,0
10320,2,0,0,0,0
10380,2,0,0,0,0
10440,0,0,0,0,0
10500,0,0,0,0,0
10560,0,0,0,0,0
10620,0,0,0,0,0
10680,0,0,0,0,0
10740,0,0,0,0,0
10800,0,0,0,0,0
10860,0,0,0,0,0
10920,0,0,0,0,0
10980,0,0,0,0,0
11040,0,0,0,0,0
11100,0,0,0,0,0
11160,0,0,0,0,0
11220,2,0,0,0,0
11280,2,0,0,0,0
11340,2,0,0,0,0
11400,2,0,0,0,0
11460,2,0,0,0,0
11520,2,0,0,0,0
11580,2,0,0,0,0
11640,2,0,0,0,0
11700,2,0,0,0,0
11760,2,0,0,0,0
11820,2,0,0,0,0
11880,2,0,0,0,0
11940,2,0,0,0,0
12000,2,0,0,0,0
12060,2,0,0,0,0
12120,2,0,0,0,0
12180,2,0,0,0,0
12240,2,0,0,0,0
12300,2,0,0,0,0
12360,2,0,0,0,0
12420,2,0,0,0,0
12480,2,0,0,0,0
12540,2,0,0,0,0
12600,2,0,0,0,0
12660,2,0,0,0,0
12720,2,0,0,0,0
12780,2,0,0,0,0
12840,2,0,0,0,0
12900,2,0,2,0,0
12960,2,0,0,0,0
13020,2,0,0,0,0
13080,2,0,0,0,0
13140,2,0,0,0,0
13200,2,0,3,0,0
13260,2,0,3,0,0
13320,2,0,3,0,0
13380,2,0,3,0,0
13440,2,0,3,0,0
13500,2,0,3,0,0
13560,2,0,0,0,0
13620,2,0,2,0,0
13680,2,0,2,0,0
13740,2,0,0,0,0
13800,2,0,0,0,0
13860,2,0,0,0,0
13920,2,0,0,0,0
