time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,0,0,0
900,0,0,0,0,0
960,0,0,0,0,0
1020,0,0,0,0,0
1080,0,0,3,0,0
1140,0,0,0,0,0
1200,0,2,0,0,0
1260,0,0,0,0,0
1320,0,0,0,0,0
1380,0,0,0,0,0
1440,0,0,0,0,0
1500,0,0,0,0,0
1560,0,0,0,0,0
1620,0,0,0,0,0
1680,0,2,0,0,0
1740,0,2,0,0,0
1800,2,0,0,0,0
1860,0,0,0,2,0
1920,0,0,0,2,0
1980,0,0,2,0,0
2040,0,0,3,0,0
2100,0,0,2,0,0
2160,0,0,2,0,1
2220,0,0,2,0,1
2280,0,0,2,0,1
2340,0,0,2,0,1
2400,0,0,0,2,1
2460,0,0,2,0,2
2520,3,0,0,0,2
2580,0,0,3,0,2
2640,0,3,0,0,2
2700,0,0,3,0,2
2760,3,0,0,0,2
2820,0,0,3,0,2
2880,0,0,3,0,2
2940,0,0,0,0,2
3000,3,0,3,0,0
3060,0,0,0,3,0
3120,3,0,3,0,0
3180,0,0,0,3,0
3240,3,0,3,0,0
3300,3,0,3,0,0
3360,3,0,0,0,0
3420,3,0,0,0,0
3480,0,0,3,0,0
3540,0,0,3,0,0
3600,0,0,3,0,0
3660,0,0,3,0,0
3720,3,0,3,0,0
3780,0,0,0,3,0
3840,3,0,3,0,0
3900,0,0,3,0,0
3960,0,0,3,0,0
4020,3,0,0,0,0
4080,3,0,0,0,0
4140,3,0,3,0,0
4200,3,0,3,0,0
4260,0,0,0,3,0
4320,3,0,3,0,0
4380,3,0,0,0,0
4440,0,0,0,3,0
4500,0,0,0,0,0
4560,0,0,3,0,0
4620,0,0,3,0,0
4680,3,0,0,0,0
4740,0,0,3,0,0
4800,3,0,0,0,0
4860,0,0,3,0,0
4920,0,0,2,0,0
4980,0,2,2,0,0
5040,2,0,0,0,0
5100,2,0,0,0,0
5160,0,2,2,0,0
5220,2,0,3,0,0
5280,0,2,0,0,0
5340,0,0,2,0,0
5400,0,0,2,0,0
5460,0,0,2,0,0
5520,0,0,2,0,0
5580,0,0,2,0,1
5640,0,0,2,0,1
5700,0,0,0,2,1
5760,0,0,2,0,1
5820,0,0,2,0,1
5880,0,0,3,0,1
5940,3,0,0,0,1
6000,0,0,2,0,2
6060,0,0,2,0,2
6120,0,0,2,0,2
6180,0,0,2,0,2
6240,0,0,2,0,2
6300,0,0,2,0,2
6360,0,0,2,0,2
6420,0,0,3,0,2
6480,3,0,0,0,2
6540,0,0,3,0,2
6600,0,0,0,0,2
6660,0,0,3,0,2
6720,0,0,3,0,2
6780,0,0,0,2,0
6840,2,0,0,0,0
6900,0,0,0,2,0
6960,0,0,2,0,0
7020,0,0,2,0,1
7080,0,0,2,0,1
7140,0,0,2,0,1
7200,0,0,3,0,1
7260,0,0,2,0,2
7320,0,0,2,0,2
7380,2,0,2,0,2
7440,0,0,2,0,2
7500,0,0,3,0,2
7560,0,0,2,0,2
7620,0,0,2,0,2
7680,0,0,2,0,2
7740,0,0,2,0,2
7800,0,0,2,0,2
7860,0,0,2,0,0
7920,0,0,0,2,0
7980,0,0,2,0,0
8040,0,0,2,0,0
8100,0,0,2,0,0
8160,0,0,2,0,0
8220,0,3,2,0,0
8280,3,0,2,0,0
8340,0,0,2,0,1
8400,0,0,2,0,1
8460,3,0,2,0,1
8520,3,0,0,0,1
8580,3,0,2,0,2
8640,2,0,2,0,2
8700,0,0,3,0,2
8760,0,0,2,0,2
8820,0,0,2,0,2
8880,0,0,2,0,2
8940,2,0,0,0,2
9000,0,0,2,0,2
9060,0,0,3,0,2
9120,2,0,0,0,0
9180,0,0,2,0,0
9240,0,0,0,0,0
9300,0,3,0,0,0
9360,3,0,0,0,0
9420,3,0,0,0,0
9480,0,3,0,0,0
9540,0,0,0,0,0
9600,0,0,0,0,0
9660,0,0,2,0,0
9720,2,0,2,0,0
9780,2,0,0,0,0
9840,0,0,0,2,0
9900,3,0,2,0,0
9960,3,0,2,0,0
10020,0,0,2,0,1
10080,0,0,2,0,1
10140,0,0,2,0,1
10200,3,0,2,0,1
10260,3,0,0,0,1
10320,3,0,3,0,2
10380,2,0,2,0,2
10440,0,0,3,0,2
10500,0,0,2,0,2
10560,0,0,2,0,2
10620,0,0,2,0,2
10680,2,0,0,0,0
10740,0,0,2,0,0
10800,3,0,2,0,0
10860,0,0,2,0,1
10920,0,0,2,0,1
10980,0,0,2,0,1
11040,0,0,2,0,1
11100,0,0,2,0,1
11160,0,0,2,0,1
11220,0,0,2,0,1
11280,0,0,2,0,1
11340,0,0,3,0,1
11400,0,0,2,0,1
11460,3,0,2,0,0
11520,0,2,2,0,0
11580,0,0,3,0,2
11640,0,0,3,0,2
11700,0,0,3,0,2
11760,0,0,2,0,2
11820,0,0,2,0,2
11880,2,0,3,0,2
11940,2,0,3,0,2
12000,2,0,0,0,2
12060,2,0,0,0,2
12120,2,0,3,0,0
12180,2,0,3,0,0
12240,2,0,2,0,0
12300,0,3,2,0,0
12360,3,0,2,0,1
12420,3,0,2,0,1
12480,3,0,2,0,1
12540,3,0,3,0,1
12600,2,0,2,0,1
12660,3,0,0,0,1
12720,0,0,2,0,1
12780,0,0,3,0,2
12840,0,2,3,0,2
12900,2,0,3,0,2
12960,3,0,3,0,0
13020,3,0,3,0,0
13080,0,2,0,3,0
13140,0,3,0,2,0
13200,0,3,0,2,0
13260,2,0,0,0,0
13320,2,0,0,0,1
13380,2,0,0,0,1
13440,3,0,3,0,1
13500,3,0,2,0,1
13560,3,0,3,0,0
13620,3,0,0,0,0
13680,3,0,0,0,0
13740,0,3,0,0,0
13800,3,0,3,0,0
13860,0,3,3,0,0
13920,0,0,3,0,1
13980,0,0,0,2,1
14040,0,0,2,0,1
14100,0,2,2,0,1
14160,2,0,0,0,2
14220,0,0,3,0,2
14280,0,0,2,0,2
14340,0,0,2,0,2
14400,0,0,2,0,2
14460,0,0,2,0,0
14520,2,0,2,0,0
14580,3,0,2,0,0
14640,0,0,2,0,1
14700,0,0,3,0,1
14760,0,0,2,0,2
14820,2,0,2,0,2
14880,0,0,3,0,2
14940,0,0,2,0,0
15000,2,0,2,0,0
15060,0,0,2,0,0
15120,0,0,2,0,1
15180,0,0,2,0,1
15240,0,0,0,0,1
15300,0,0,2,0,2
15360,2,0,2,0,2
15420,0,0,0,2,2
15480,3,0,0,0,0
15540,0,0,2,0,0
15600,0,0,2,0,1
15660,0,0,2,0,1
15720,0,0,2,0,1
15780,0,0,2,0,1
15840,0,0,2,0,1
15900,0,0,2,0,1
15960,0,0,3,0,1
16020,3,0,2,0,2
16080,0,0,2,0,2
16140,3,0,0,0,2
16200,3,0,3,0,2
16260,3,0,0,0,2
16320,3,0,3,0,2
16380,3,0,0,0,2
16440,0,0,3,0,2
16500,0,0,3,0,2
16560,0,0,3,0,2
16620,0,0,3,0,0
16680,0,0,3,0,0
16740,0,0,0,3,0
16800,3,0,3,0,0
16860,3,0,3,0,0
16920,3,0,3,0,0
16980,2,0,3,0,0
17040,0,0,3,0,0
17100,0,0,3,0,0
17160,0,2,3,0,0
17220,0,0,0,3,0
17280,2,0,3,0,0
17340,3,0,3,0,0
