time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,2,0,0
780,0,0,2,0,0
840,0,0,2,0,0
900,0,0,2,0,0
960,0,0,2,0,0
1020,0,0,2,0,0
1080,0,0,2,0,0
1140,0,0,2,0,0
1200,0,0,2,0,0
1260,0,0,2,0,0
1320,0,0,2,0,0
1380,0,2,0,0,0
1440,0,2,0,2,0
1500,2,0,0,0,0
1560,2,0,0,3,0
1620,0,2,0,2,0
1680,0,0,2,0,0
1740,0,0,0,2,1
1800,0,0,2,0,1
1860,0,0,2,0,1
1920,0,0,2,0,1
1980,0,0,2,0,1
2040,0,0,2,0,1
2100,0,0,2,0,1
2160,0,0,2,0,2
2220,2,0,2,0,2
2280,0,0,2,0,2
2340,0,0,3,0,2
2400,2,0,0,0,0
2460,2,0,0,2,0
2520,0,0,2,0,0
2580,0,0,0,2,0
2640,2,0,0,3,0
2700,2,0,0,2,0
2760,0,0,2,0,0
2820,0,0,3,0,0
2880,0,0,2,0,0
2940,0,0,2,0,1
3000,0,0,2,0,1
3060,0,0,2,0,1
3120,0,0,0,2,1
3180,0,0,2,0,1
3240,2,0,3,0,2
3300,2,0,3,0,2
3360,0,0,0,3,2
3420,2,0,0,0,2
3480,0,2,0,0,2
3540,2,0,0,0,0
3600,0,0,2,0,0
3660,0,0,0,2,0
3720,0,0,2,0,0
3780,0,0,2,0,1
3840,0,0,0,2,1
3900,0,0,2,0,1
3960,0,0,2,0,1
4020,0,2,0,3,2
4080,2,0,2,0,0
4140,0,0,2,0,0
4200,0,0,2,0,1
4260,0,0,2,0,1
4320,0,0,2,0,1
4380,0,0,2,0,1
4440,3,0,2,0,1
4500,2,0,0,0,2
4560,2,0,3,0,2
4620,0,0,3,0,2
4680,2,0,3,0,2
4740,2,0,3,0,0
4800,2,0,2,0,0
4860,0,0,2,0,0
4920,0,0,2,0,0
4980,0,0,3,0,1
5040,0,0,2,0,1
5100,0,0,2,0,1
5160,0,0,0,2,1
5220,0,2,0,3,0
5280,0,0,2,0,0
5340,0,0,2,0,1
5400,0,0,2,0,2
5460,0,0,2,0,2
5520,0,0,0,2,2
5580,0,0,2,0,2
5640,2,0,3,0,2
5700,2,0,0,0,0
5760,0,0,0,2,0
5820,3,0,2,0,0
5880,0,0,2,0,0
5940,0,0,3,0,1
6000,0,0,2,0,1
6060,0,0,3,0,1
6120,0,0,3,0,1
6180,0,0,2,0,1
6240,0,0,3,0,1
6300,0,0,3,0,1
6360,0,0,3,0,1
6420,0,0,2,0,1
6480,0,0,2,0,2
6540,0,0,2,0,2
6600,0,0,0,3,2
6660,0,0,3,0,2
6720,0,0,0,3,0
6780,0,0,0,3,0
6840,0,0,2,0,0
6900,0,2,3,0,0
6960,0,0,3,0,0
7020,0,0,3,0,0
7080,0,0,2,0,1
7140,0,0,3,0,1
7200,0,0,3,0,1
7260,0,0,3,0,1
7320,0,0,3,0,1
7380,2,0,3,0,1
7440,0,2,3,0,1
7500,0,0,0,0,1
7560,0,0,2,0,2
7620,0,0,2,0,2
7680,3,0,0,0,2
7740,0,0,2,0,2
7800,0,0,3,0,2
7860,0,0,3,0,2
7920,0,0,0,0,0
7980,0,0,0,3,0
8040,3,0,0,0,0
8100,3,0,2,0,0
8160,2,0,2,0,0
8220,2,0,0,0,0
8280,0,2,0,0,0
8340,2,0,2,0,0
8400,0,0,2,0,0
8460,0,0,2,0,0
8520,0,0,2,0,0
8580,0,0,2,0,0
8640,0,0,2,0,0
8700,0,0,0,2,1
8760,0,0,2,0,1
8820,0,0,2,0,1
8880,0,0,2,0,1
8940,0,0,2,0,1
9000,0,0,2,0,1
9060,0,0,2,0,1
9120,0,0,3,0,1
9180,0,0,2,0,2
9240,2,0,2,0,2
9300,2,0,0,0,2
9360,0,0,0,0,2
9420,0,0,3,0,2
9480,2,0,0,0,0
9540,0,0,2,0,0
9600,0,0,2,0,0
9660,3,0,2,0,0
9720,3,0,2,0,1
9780,3,0,2,0,1
9840,3,0,2,0,1
9900,3,0,2,0,2
9960,0,0,2,0,2
10020,2,0,0,0,2
10080,0,0,2,0,0
10140,0,2,0,0,0
10200,2,0,0,0,0
10260,2,0,3,0,1
10320,2,0,3,0,1
10380,0,2,3,0,1
10440,2,0,3,0,1
10500,2,0,0,0,1
10560,2,0,3,0,2
10620,0,0,2,0,2
10680,2,0,0,0,2
10740,0,0,2,0,2
10800,0,0,3,0,2
10860,0,0,2,0,0
10920,0,2,2,0,0
10980,0,3,0,2,0
11040,2,0,0,0,0
11100,2,0,0,0,0
11160,2,0,0,0,1
11220,0,0,3,0,1
11280,2,0,3,0,1
11340,3,0,0,0,1
11400,0,0,0,0,1
11460,2,0,0,0,1
11520,2,0,0,0,1
11580,2,0,0,0,1
11640,3,0,0,0,1
11700,0,0,2,0,2
11760,0,0,2,0,2
11820,0,0,0,0,2
11880,0,0,0,0,2
11940,0,0,3,0,2
12000,0,0,3,0,2
12060,0,0,0,2,0
12120,2,0,2,0,0
12180,2,0,0,0,0
12240,2,0,0,0,0
12300,0,0,2,0,1
12360,0,0,2,0,1
12420,0,0,2,0,1
12480,3,0,0,0,1
12540,0,0,0,2,1
12600,0,0,3,0,1
12660,0,0,0,0,1
12720,0,0,2,0,2
12780,2,0,0,0,2
12840,0,2,0,0,2
12900,2,0,0,0,2
12960,0,0,0,0,2
13020,3,0,0,0,0
13080,0,0,0,0,0
13140,0,0,0,0,0
13200,0,0,0,0,0
13260,0,0,0,0,0
13320,0,0,0,0,0
13380,0,0,0,0,0
13440,0,0,0,0,0
13500,0,0,0,0,0
13560,0,0,0,0,0
13620,0,0,0,0,0
13680,0,0,0,0,0
13740,0,0,3,0,0
13800,3,0,0,0,0
13860,0,0,3,0,0
13920,0,3,0,0,0
13980,3,0,0,2,0
14040,2,0,2,0,0
14100,2,0,0,0,0
14160,0,0,2,0,0
14220,2,0,0,0,0
14280,0,0,2,0,0
14340,0,0,2,0,0
14400,0,0,0,0,0
14460,0,0,2,0,1
14520,0,0,2,0,1
14580,0,0,2,0,1
14640,0,0,2,0,1
14700,0,0,2,0,1
14760,0,0,3,0,1
14820,2,0,3,0,2
14880,2,0,0,0,2
14940,2,0,0,0,0
15000,0,0,2,0,0
15060,0,0,2,0,1
15120,0,0,2,0,1
15180,0,0,2,0,1
15240,0,0,2,0,1
15300,0,0,3,0,1
15360,0,0,2,0,2
15420,2,0,0,0,2
15480,0,0,2,0,2
15540,0,0,2,0,2
15600,0,0,2,0,2
15660,0,0,2,0,2
15720,0,0,2,0,2
15780,0,0,2,0,2
15840,0,2,0,0,0
15900,0,2,2,0,0
15960,0,0,2,0,0
16020,0,0,2,0,1
16080,0,0,0,0,1
16140,0,0,0,2,1
16200,0,0,2,0,2
16260,2,0,0,0,2
16320,0,2,0,0,2
16380,0,0,2,0,2
16440,0,0,2,0,2
16500,0,0,0,2,0
16560,0,0,2,0,0
16620,0,0,2,0,0
16680,0,0,2,0,0
16740,2,0,3,0,0
16800,0,2,3,0,0
16860,0,2,3,0,0
16920,0,2,3,0,0
16980,0,2,3,0,0
17040,0,2,3,0,0
17100,0,2,3,0,0
17160,0,2,3,0,0
17220,0,2,3,0,0
17280,0,2,0,3,0
17340,0,2,0,3,0
