time,state_1,state_2,state_3,state_4,state_5
0,0,0,0,0,0
60,0,0,0,0,0
120,0,0,0,0,0
180,0,0,0,0,0
240,0,0,0,0,0
300,0,0,0,0,0
360,0,0,0,0,0
420,0,0,0,0,0
480,0,0,0,0,0
540,0,0,0,0,0
600,0,0,0,0,0
660,0,0,0,0,0
720,0,0,0,0,0
780,0,0,0,0,0
840,0,0,0,0,0
900,0,0,0,0,0
960,0,0,0,0,0
1020,0,0,0,0,0
1080,0,0,0,0,0
1140,0,0,0,0,0
1200,0,0,0,0,0
1260,0,0,0,0,0
1320,0,0,0,0,0
1380,0,0,0,0,0
1440,0,0,0,0,0
1500,0,0,0,0,0
1560,0,0,0,0,0
1620,0,0,0,0,0
1680,0,0,0,0,0
1740,0,0,0,0,0
1800,0,0,0,0,0
1860,0,0,0,0,0
1920,0,0,0,0,0
1980,0,0,0,0,0
2040,0,0,0,0,0
2100,0,0,0,0,0
2160,0,0,0,0,0
2220,0,0,0,0,0
2280,0,0,0,0,0
2340,0,0,0,0,0
2400,0,0,0,0,0
2460,0,0,0,0,0
2520,0,0,0,0,0
2580,0,0,0,0,0
2640,0,0,0,0,0
2700,0,0,0,0,0
2760,0,0,0,0,0
2820,0,0,0,0,0
2880,0,0,0,0,0
2940,0,0,0,0,0
3000,0,0,0,0,0
3060,0,0,0,0,0
3120,0,0,0,0,0
3180,0,0,0,0,0
3240,0,0,3,0,0
3300,2,0,0,0,0
3360,2,0,0,0,0
3420,2,0,0,0,0
3480,2,0,0,0,0
3540,2,0,0,0,0
3600,2,0,0,0,0
3660,2,0,0,0,0
3720,2,0,0,0,0
3780,2,0,0,0,0
3840,2,0,0,0,0
3900,2,0,0,0,0
3960,2,0,0,2,0
4020,0,0,2,0,0
4080,0,0,2,0,0
4140,3,0,2,0,0
4200,0,0,2,0,0
4260,3,0,2,0,0
4320,0,0,2,0,0
4380,0,0,2,0,0
4440,3,0,2,0,0
4500,0,0,2,0,0
4560,3,0,2,0,0
4620,0,0,0,2,0
4680,0,0,2,0,0
4740,0,0,2,0,0
4800,0,0,2,0,1
4860,0,0,2,0,1
4920,0,0,0,0,1
4980,3,0,2,0,1
5040,3,0,2,0,1
5100,3,0,2,0,1
5160,3,0,2,0,1
5220,3,0,2,0,1
5280,3,0,0,0,1
5340,2,0,0,0,1
5400,2,0,0,0,2
5460,0,2,2,0,2
5520,0,2,0,2,2
5580,0,0,2,0,2
5640,3,0,0,0,2
5700,3,0,0,0,2
5760,3,0,0,0,2
5820,0,3,0,0,2
5880,0,0,2,0,0
5940,0,0,2,0,0
6000,0,0,2,0,0
6060,0,0,3,0,1
6120,0,0,3,0,1
6180,0,0,3,0,1
6240,0,0,3,0,1
6300,0,0,3,0,1
6360,0,0,3,0,1
6420,0,0,3,0,1
6480,0,0,3,0,1
6540,0,0,3,0,1
6600,0,0,3,0,2
6660,0,0,0,2,2
6720,0,0,0,3,2
6780,0,0,0,0,2
6840,2,0,0,0,2
6900,2,0,0,0,0
6960,0,0,2,0,0
7020,0,0,2,0,0
7080,0,0,2,0,0
7140,0,0,2,0,1
7200,0,0,2,0,1
7260,0,0,3,0,1
7320,0,0,3,0,1
7380,0,0,3,0,1
7440,0,0,3,0,1
7500,0,0,3,0,2
7560,0,0,2,0,2
7620,0,0,0,3,2
7680,0,0,0,0,2
7740,0,0,2,0,2
7800,2,0,2,0,2
7860,0,0,3,0,0
7920,3,0,2,0,0
7980,0,0,3,0,0
8040,0,0,3,0,0
8100,2,0,3,0,0
8160,0,2,0,2,0
8220,3,0,2,0,0
8280,3,0,2,0,0
8340,0,0,2,0,1
8400,0,0,2,0,1
8460,0,0,2,0,1
8520,0,0,2,0,1
8580,0,0,3,0,1
8640,0,0,2,0,1
8700,0,0,3,0,1
8760,0,0,2,0,1
8820,3,0,3,0,1
8880,3,0,2,0,2
8940,0,0,0,2,2
9000,0,0,3,0,2
9060,2,0,0,0,2
9120,0,0,2,0,0
9180,0,0,2,0,0
9240,0,0,3,0,0
9300,0,0,3,0,1
9360,0,0,3,0,1
9420,0,0,3,0,1
9480,0,0,3,0,1
9540,0,0,3,0,1
9600,0,0,3,0,1
9660,0,0,3,0,1
9720,0,0,3,0,2
9780,2,0,0,3,2
9840,2,0,0,0,2
9900,0,0,0,0,2
9960,0,0,0,0,2
10020,0,0,2,0,0
10080,0,0,2,0,0
10140,0,0,2,0,0
10200,0,0,2,0,0
10260,0,0,2,0,0
10320,0,0,2,0,0
10380,0,0,0,0,0
10440,0,3,0,0,0
10500,3,0,2,0,0
10560,3,0,2,0,0
10620,3,0,2,0,0
10680,3,0,2,0,0
10740,3,0,2,0,0
10800,3,0,2,0,0
10860,3,0,2,0,1
10920,3,0,2,0,1
10980,3,0,3,0,1
11040,3,0,3,0,0
11100,3,0,2,0,0
11160,0,0,2,0,0
11220,0,0,2,0,0
11280,0,0,2,0,0
11340,0,0,2,0,0
11400,0,0,2,0,0
11460,0,0,2,0,0
11520,0,0,2,0,1
11580,0,0,3,0,1
11640,0,0,2,0,1
11700,0,0,2,0,1
11760,0,0,2,0,1
11820,0,0,3,0,1
11880,0,0,3,0,1
11940,3,0,3,0,1
12000,0,0,2,0,2
12060,0,0,2,0,2
12120,0,0,0,0,2
12180,0,0,3,0,2
12240,0,0,0,0,2
12300,0,0,2,0,0
12360,0,0,2,0,0
12420,0,0,2,0,0
12480,0,0,2,0,0
12540,0,0,2,0,1
12600,0,0,2,0,1
12660,0,0,2,0,1
12720,0,0,2,0,1
12780,0,0,3,0,1
12840,0,0,0,2,1
12900,0,0,2,0,2
12960,0,0,2,0,2
13020,0,0,0,2,2
13080,0,0,3,0,2
13140,0,0,3,0,0
13200,2,0,0,3,0
13260,0,0,2,0,0
13320,0,0,2,0,0
13380,0,0,2,0,0
13440,0,0,2,0,0
13500,0,0,2,0,1
13560,0,0,0,0,1
13620,0,0,2,0,1
13680,0,0,2,0,1
13740,0,0,0,0,1
13800,0,0,2,0,2
13860,0,0,2,0,2
13920,0,0,0,3,2
13980,0,0,3,0,0
14040,0,0,0,2,0
14100,0,0,2,0,0
14160,0,0,2,0,0
14220,0,0,2,0,0
14280,0,0,2,0,0
14340,3,0,2,0,0
14400,0,0,2,0,0
14460,3,0,0,0,0
14520,0,0,2,0,0
14580,0,0,2,0,0
14640,0,0,2,0,1
14700,0,0,2,0,1
14760,0,0,0,2,1
14820,0,0,2,0,1
14880,0,0,2,0,1
14940,0,0,2,0,2
15000,0,0,0,2,2
15060,0,0,2,0,2
15120,0,0,0,2,0
15180,0,0,2,0,0
15240,3,0,0,0,0
15300,0,0,2,0,0
15360,0,0,2,0,1
15420,0,0,2,0,1
15480,0,0,2,0,1
15540,0,0,2,0,1
15600,0,0,2,0,1
15660,0,0,2,0,1
15720,0,0,2,0,1
15780,0,0,2,0,2
15840,0,0,2,0,2
15900,2,0,0,0,2
15960,0,0,2,0,0
16020,2,0,0,0,0
16080,3,0,0,0,0
16140,2,0,0,0,0
16200,0,0,2,0,0
16260,0,0,2,0,1
16320,0,0,2,0,1
16380,0,0,2,0,1
16440,0,0,2,0,1
16500,0,0,3,0,1
16560,0,0,2,0,2
16620,0,0,0,2,2
16680,0,0,2,0,2
16740,0,0,2,0,0
16800,0,0,2,0,0
16860,0,0,2,0,0
16920,3,0,0,0,0
16980,0,0,2,0,0
17040,0,0,2,0,0
17100,0,0,2,0,1
17160,0,0,2,0,1
17220,0,0,3,0,1
17280,0,0,2,0,1
17340,0,0,2,0,1
